Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy
-1,3290831040.0,34.71335983276367,1.72,34.294837951660156,1.68
0,13163324160.0,4.876433372497559,5.82,4.759960651397705,6.55
10,111888255360.0,2.9815454483032227,19.78,3.159970998764038,17.51
20,210613186560.0,3.337369203567505,27.38,3.9320197105407715,23.31
30,309338117760.0,3.233045816421509,36.3,4.402625560760498,29.44
40,408063048960.0,4.471814155578613,43.08,5.314535617828369,34.93
50,506787980160.0,3.864028215408325,49.66,5.308602333068848,38.9
60,605512911360.0,5.178140163421631,54.06,5.795014381408691,42.79
70,704237842560.0,4.859066009521484,58.48,5.350886344909668,45.22
80,802962773760.0,3.2702622413635254,61.16,4.822662353515625,47.14
90,901687704960.0,4.050887584686279,64.86,4.565676689147949,48.68
100,1000412636160.0,3.390509605407715,66.8,5.151475429534912,49.87
110,1099137567360.0,5.937200546264648,69.14,6.347482681274414,50.81
120,1197862498560.0,6.284849643707275,71.12,6.116335868835449,51.6
130,1296587429760.0,5.184682369232178,72.54,7.084572792053223,52.12
140,1395312360960.0,4.910672664642334,75.12,6.772887229919434,53.04
150,1494037292160.0,4.280204772949219,76.38,5.608974933624268,53.39
160,1592762223360.0,3.122819423675537,78.12,5.820738315582275,53.65
170,1691487154560.0,3.484097480773926,80.04,6.217330455780029,54.06
180,1790212085760.0,3.2665112018585205,80.0,5.826788425445557,54.37
190,1888937016960.0,5.651401042938232,81.16,7.649942398071289,54.64
200,1977789455040.0,6.013767719268799,81.82,7.835474967956543,54.76
