Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy
-1,0,1.7272284030914307,12.4,1.703402042388916,13.22
0,13199201280.0,0.40149715542793274,71.28,0.40928617119789124,69.75
10,145191214080.0,0.19875872135162354,81.8,0.24748894572257996,79.45
20,277183226880.0,0.22583012282848358,86.08,0.3408809304237366,82.71
30,409175239680.0,0.20155374705791473,90.06,0.2676376402378082,86.15
40,541167252480.0,0.2164885550737381,92.18,0.3006799817085266,87.66
50,673159265280.0,0.21022318303585052,93.92,0.23901410400867462,89.1
60,805151278080.0,0.23058585822582245,95.16,0.33115023374557495,89.54
70,937143290880.0,0.1455814242362976,96.0,0.25133010745048523,89.98
80,1069135303680.0,0.18144157528877258,96.46,0.31876152753829956,90.23
90,1201127316480.0,0.12722750008106232,97.1,0.2617674767971039,90.32
100,1333119329280.0,0.13743531703948975,97.5,0.19114179909229279,91.03
101,1333119329280.0,0.1397428661584854,97.06,0.191141739487648,91.03
