Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy
-1,0,8.674772262573242,7.1,8.68779182434082,5.51
0,22081848960.0,2.0451104640960693,49.38,2.076967477798462,35.76
10,242900338560.0,0.4220566749572754,96.38,0.510851263999939,69.94
20,463718828160.0,0.21552997827529907,96.6,0.42042115330696106,70.93
30,684537317760.0,0.14857624471187592,97.46,0.4201222062110901,71.27
40,905355807360.0,0.11084124445915222,97.72,0.44102776050567627,71.6
50,1126174296960.0,0.10296913981437683,98.28,0.45776015520095825,71.8
60,1346992786560.0,0.10940511524677277,98.26,0.46110114455223083,71.89
70,1567811276160.0,0.09458939731121063,98.8,0.4997676908969879,71.95
80,1788629765760.0,0.09841135144233704,98.72,0.49745625257492065,71.9
90,2009448255360.0,0.09151774644851685,98.68,0.49758103489875793,72.16
100,2230266744960.0,0.11223827302455902,98.84,0.5172969102859497,72.16
101,2230266744960.0,0.0753379613161087,99.08,0.5172968506813049,72.16
