layer_names,pr
conv1,0.0
layer1.0.conv1_1x1,0.87109375
layer1.0.conv2_1x1,0.8798828
layer1.0.conv3_3x3,0.94295245
layer1.0.conv4_1x1,0.84472656
layer1.0.conv5_1x1,0.9348755
layer1.0.shortcut.0,0.7718506
layer2.0.conv1_1x1,0.9231262
layer2.0.conv2_1x1,0.93499756
layer2.0.conv3_3x3,0.9390733
layer2.0.conv4_1x1,0.70892334
layer2.0.conv5_1x1,0.93382263
layer2.0.shortcut.0,0.91635895
layer3.0.conv1_1x1,0.94864655
layer3.0.conv2_1x1,0.9181671
layer3.0.conv3_3x3,0.961107
layer3.0.conv4_1x1,0.7659607
layer3.0.conv5_1x1,0.9119644
layer3.0.shortcut.0,0.95970535
layer3.1.conv1_1x1,0.9753494
layer3.1.conv2_1x1,0.89868164
layer3.1.conv3_3x3,0.94871014
layer3.1.conv4_1x1,0.7095032
layer3.1.conv5_1x1,0.8558235
layer4.0.conv1_1x1,0.8841133
layer4.0.conv2_1x1,0.81903076
layer4.0.conv3_3x3,0.97956383
layer4.0.conv4_1x1,0.72010803
layer4.0.conv5_1x1,0.9789381
layer4.0.shortcut.0,0.9958987
linear,0.0
