layer_names,pr
conv1,0.0
layer1.0.conv1_1x1,0.40844727
layer1.0.conv2_1x1,0.30737305
layer1.0.conv3_3x3,0.48920357
layer1.0.conv4_1x1,0.39038086
layer1.0.conv5_1x1,0.6140137
layer1.0.shortcut.0,0.3330078
layer2.0.conv1_1x1,0.30630493
layer2.0.conv2_1x1,0.25531006
layer2.0.conv3_3x3,0.42818874
layer2.0.conv4_1x1,0.22399902
layer2.0.conv5_1x1,0.41285706
layer2.0.shortcut.0,0.3582077
layer3.0.conv1_1x1,0.34056854
layer3.0.conv2_1x1,0.26358032
layer3.0.conv3_3x3,0.7093828
layer3.0.conv4_1x1,0.19924927
layer3.0.conv5_1x1,0.29410172
layer3.0.shortcut.0,0.42808533
layer3.1.conv1_1x1,1.0
layer3.1.conv2_1x1,1.0
layer3.1.conv3_3x3,1.0
layer3.1.conv4_1x1,1.0
layer3.1.conv5_1x1,1.0
layer4.0.conv1_1x1,0.9776535
layer4.0.conv2_1x1,0.9968376
layer4.0.conv3_3x3,0.9998478
layer4.0.conv4_1x1,0.9974594
layer4.0.conv5_1x1,0.99421215
layer4.0.shortcut.0,0.60698175
linear,0.0
