Name,Dense Accuracy,Pruned Accuracy
resnet25_small_normal_small_imagenet_1731277435.5489109_rf_level_5_sgd_100_res_224_no_ffcv_test_acc_49.23.pth,49.23,7.08
resnet25_small_normal_small_imagenet_1731277366.7149706_rf_level_5_sgd_100_res_224_no_ffcv_test_acc_48.88.pth,48.88,10.59
resnet25_small_normal_small_imagenet_1731277435.5489395_rf_level_5_sgd_100_res_224_no_ffcv_test_acc_48.12.pth,48.12,8.94
