layer_names,pr
conv1,0.0
layer1.0.conv1_1x1,0.36108398
layer1.0.conv2_1x1,0.29418945
layer1.0.conv3_3x3,0.39727104
layer1.0.conv4_1x1,0.22583008
layer1.0.conv5_1x1,0.45446777
layer1.0.shortcut.0,0.2703247
layer2.0.conv1_1x1,0.28811646
layer2.0.conv2_1x1,0.22113037
layer2.0.conv3_3x3,0.4305691
layer2.0.conv4_1x1,0.2355957
layer2.0.conv5_1x1,0.3875885
layer2.0.shortcut.0,0.34157562
layer3.0.conv1_1x1,0.32353973
layer3.0.conv2_1x1,0.24673462
layer3.0.conv3_3x3,0.70543414
layer3.0.conv4_1x1,0.19659424
layer3.0.conv5_1x1,0.29434204
layer3.0.shortcut.0,0.41700935
layer3.1.conv1_1x1,1.0
layer3.1.conv2_1x1,1.0
layer3.1.conv3_3x3,1.0
layer3.1.conv4_1x1,1.0
layer3.1.conv5_1x1,1.0
layer4.0.conv1_1x1,0.9839611
layer4.0.conv2_1x1,0.9990158
layer4.0.conv3_3x3,0.9999661
layer4.0.conv4_1x1,0.99840164
layer4.0.conv5_1x1,0.99497986
layer4.0.shortcut.0,0.6159353
linear,0.0
