layer_names,pr
conv1,0.0
layer1.0.conv1_1x1,0.9716797
layer1.0.conv2_1x1,0.9980469
layer1.0.conv3_3x3,0.98947483
layer1.0.conv4_1x1,0.907959
layer1.0.conv5_1x1,0.9522095
layer1.0.shortcut.0,0.75079346
layer2.0.conv1_1x1,0.93862915
layer2.0.conv2_1x1,0.9238281
layer2.0.conv3_3x3,0.913147
layer2.0.conv4_1x1,0.7133179
layer2.0.conv5_1x1,0.92755127
layer2.0.shortcut.0,0.85259247
layer3.0.conv1_1x1,0.9056778
layer3.0.conv2_1x1,0.87413025
layer3.0.conv3_3x3,0.94440717
layer3.0.conv4_1x1,0.72584534
layer3.0.conv5_1x1,0.88295364
layer3.0.shortcut.0,0.93035316
layer3.1.conv1_1x1,0.93359756
layer3.1.conv2_1x1,0.79260254
layer3.1.conv3_3x3,0.880049
layer3.1.conv4_1x1,0.5621338
layer3.1.conv5_1x1,0.6931915
layer4.0.conv1_1x1,0.77910423
layer4.0.conv2_1x1,0.69207
layer4.0.conv3_3x3,0.9151001
layer4.0.conv4_1x1,0.54437256
layer4.0.conv5_1x1,0.95050716
layer4.0.shortcut.0,0.98823786
linear,0.0
