Name,Dense Accuracy,Pruned Accuracy
resnet25_small_normal_small_imagenet_1731277366.7149706_rf_level_5_sgd_100_res_224_no_ffcv_test_acc_48.88.pth,4.33,47.91
resnet25_small_normal_small_imagenet_1731277435.5489395_rf_level_5_sgd_100_res_224_no_ffcv_test_acc_48.12.pth,4.4,46.55
resnet25_small_normal_small_imagenet_1731277435.5489109_rf_level_5_sgd_100_res_224_no_ffcv_test_acc_49.23.pth,3.21,48.07
