Name,Dense Accuracy,Pruned Accuracy
resnet25_small_normal_small_imagenet_1731277515.100395_rf_level_11_sgd_100_res_224_no_ffcv_test_acc_30.02.pth,30.02,0.58
resnet25_small_normal_small_imagenet_1731277515.1005828_rf_level_11_sgd_100_res_224_no_ffcv_test_acc_29.65.pth,29.65,0.52
