layer_names,pr
conv1,0.0
layer1.0.conv1,0.878852
layer1.0.conv2,0.8183865
layer1.1.conv1,0.6301541
layer1.1.conv2,0.6127387
layer2.0.conv1,0.34181044
layer2.0.conv2,0.41170248
layer2.0.shortcut.0,0.2980957
layer2.1.conv1,0.49456108
layer2.1.conv2,0.45506456
layer3.0.conv1,0.15132649
layer3.0.conv2,0.25578818
layer3.0.shortcut.0,0.20410156
layer3.1.conv1,0.3153551
layer3.1.conv2,0.28074646
layer4.0.conv1,0.14738888
layer4.0.conv2,0.1582612
layer4.0.shortcut.0,0.17024231
layer4.1.conv1,0.23691474
layer4.1.conv2,0.56295943
linear,0.0
