layer_names,pr
conv1,0.0
layer1.0.conv1,0.5093587
layer1.0.conv2,0.38891602
layer1.1.conv1,0.3816732
layer1.1.conv2,0.4718967
layer2.0.conv1,0.32477486
layer2.0.conv2,0.43848336
layer2.0.shortcut.0,0.35559082
layer2.1.conv1,0.67230904
layer2.1.conv2,0.68463814
layer3.0.conv1,0.3256056
layer3.0.conv2,0.36506993
layer3.0.shortcut.0,0.2519226
layer3.1.conv1,0.58352154
layer3.1.conv2,0.5897793
layer4.0.conv1,0.3684362
layer4.0.conv2,0.41246033
layer4.0.shortcut.0,0.29356384
layer4.1.conv1,0.40595543
layer4.1.conv2,0.7658772
linear,0.0
