layer_names,pr
conv1,0.0
layer1.0.conv1,0.6295573
layer1.0.conv2,0.544081
layer1.1.conv1,0.53653973
layer1.1.conv2,0.60443795
layer2.0.conv1,0.5019124
layer2.0.conv2,0.60131156
layer2.0.shortcut.0,0.49682617
layer2.1.conv1,0.79380965
layer2.1.conv2,0.8066203
layer3.0.conv1,0.52597386
layer3.0.conv2,0.5749698
layer3.0.shortcut.0,0.40582275
layer3.1.conv1,0.743554
layer3.1.conv2,0.7530772
layer4.0.conv1,0.5811352
layer4.0.conv2,0.6395128
layer4.0.shortcut.0,0.47579956
layer4.1.conv1,0.6433254
layer4.1.conv2,0.9301097
linear,0.0
