layer_names,pr
conv1,0.0
layer1.0.conv1,0.8413357
layer1.0.conv2,0.8076443
layer1.1.conv1,0.7748481
layer1.1.conv2,0.77490234
layer2.0.conv1,0.7105306
layer2.0.conv2,0.75549316
layer2.0.shortcut.0,0.5908203
layer2.1.conv1,0.82558185
layer2.1.conv2,0.8387112
layer3.0.conv1,0.6941155
layer3.0.conv2,0.7578617
layer3.0.shortcut.0,0.5883789
layer3.1.conv1,0.8335317
layer3.1.conv2,0.8279063
layer4.0.conv1,0.6983863
layer4.0.conv2,0.74009705
layer4.0.shortcut.0,0.6646652
layer4.1.conv1,0.75957614
layer4.1.conv2,0.97230744
linear,0.0
