layer_names,pr
conv1,0.0
layer1.0.conv1,0.40407985
layer1.0.conv2,0.2822808
layer1.1.conv1,0.2298991
layer1.1.conv2,0.22439235
layer2.0.conv1,0.17381456
layer2.0.conv2,0.2652113
layer2.0.shortcut.0,0.23571777
layer2.1.conv1,0.45629883
layer2.1.conv2,0.5489841
layer3.0.conv1,0.18483141
layer3.0.conv2,0.20470005
layer3.0.shortcut.0,0.12567139
layer3.1.conv1,0.45666334
layer3.1.conv2,0.46448264
layer4.0.conv1,0.1935162
layer4.0.conv2,0.22051324
layer4.0.shortcut.0,0.15752411
layer4.1.conv1,0.2185457
layer4.1.conv2,0.46439192
linear,0.0
