layer_names,pr
conv1,0.0
layer1.0.conv1,0.93706596
layer1.0.conv2,0.93044704
layer1.1.conv1,0.9119466
layer1.1.conv2,0.89572483
layer2.0.conv1,0.84836155
layer2.0.conv2,0.86313206
layer2.0.shortcut.0,0.73095703
layer2.1.conv1,0.90093994
layer2.1.conv2,0.9057685
layer3.0.conv1,0.8329976
layer3.0.conv2,0.8741252
layer3.0.shortcut.0,0.7272339
layer3.1.conv1,0.8960063
layer3.1.conv2,0.8963199
layer4.0.conv1,0.84112126
layer4.0.conv2,0.87576336
layer4.0.shortcut.0,0.843544
layer4.1.conv1,0.8910497
layer4.1.conv2,0.98783576
linear,0.0
