Epoch,test accuracy,training accuracy
100,54.09,"(59.19052631578948, 56231, 95000)"
101,57.62,"(59.64947368421053, 56667, 95000)"
102,53.26,"(59.80736842105263, 56817, 95000)"
103,53.42,"(59.92421052631579, 56928, 95000)"
104,56.27,"(60.142105263157895, 57135, 95000)"
105,56.12,"(60.28526315789474, 57271, 95000)"
106,57.57,"(60.15157894736842, 57144, 95000)"
107,56.51,"(60.643157894736845, 57611, 95000)"
108,57.41,"(60.91473684210526, 57869, 95000)"
109,55.23,"(61.077894736842104, 58024, 95000)"
110,55.28,"(61.35473684210526, 58287, 95000)"
111,59.85,"(61.59789473684211, 58518, 95000)"
112,58.65,"(61.846315789473685, 58754, 95000)"
113,59.98,"(62.10631578947368, 59001, 95000)"
114,59.56,"(62.456842105263156, 59334, 95000)"
115,57.43,"(62.783157894736846, 59644, 95000)"
116,56.5,"(62.75684210526316, 59619, 95000)"
117,58.58,"(63.18526315789474, 60026, 95000)"
118,60.47,"(63.1178947368421, 59962, 95000)"
119,60.1,"(63.64526315789474, 60463, 95000)"
120,62.25,"(63.66947368421052, 60486, 95000)"
121,60.26,"(63.845263157894735, 60653, 95000)"
122,58.5,"(64.39052631578947, 61171, 95000)"
123,61.95,"(64.6421052631579, 61410, 95000)"
124,62.54,"(64.8242105263158, 61583, 95000)"
125,59.21,"(65.15368421052632, 61896, 95000)"
126,60.84,"(65.58842105263157, 62309, 95000)"
127,63.72,"(65.70947368421052, 62424, 95000)"
128,64.99,"(65.97578947368422, 62677, 95000)"
129,55.93,"(65.87157894736842, 62578, 95000)"
