layer_names,pr
conv1,0.0
layer1.0.conv1,0.64246964
layer1.0.conv2,0.48546007
layer1.1.conv1,0.466824
layer1.1.conv2,0.5841743
layer2.0.conv1,0.4414198
layer2.0.conv2,0.5498318
layer2.0.shortcut.0,0.42834473
layer2.1.conv1,0.72960746
layer2.1.conv2,0.7338189
layer3.0.conv1,0.4442037
layer3.0.conv2,0.50672746
layer3.0.shortcut.0,0.36309814
layer3.1.conv1,0.64600796
layer3.1.conv2,0.6457791
layer4.0.conv1,0.46250662
layer4.0.conv2,0.5042542
layer4.0.shortcut.0,0.40616608
layer4.1.conv1,0.51570725
layer4.1.conv2,0.8783671
linear,0.0
