layer_names,pr
conv1,0.0
layer1.0.conv1,0.80544704
layer1.0.conv2,0.79041886
layer1.1.conv1,0.79315865
layer1.1.conv2,0.8090007
layer2.0.conv1,0.7554118
layer2.0.conv2,0.8083564
layer2.0.shortcut.0,0.69628906
layer2.1.conv1,0.8927341
layer2.1.conv2,0.89905465
layer3.0.conv1,0.8078003
layer3.0.conv2,0.85783726
layer3.0.shortcut.0,0.66778564
layer3.1.conv1,0.9185113
layer3.1.conv2,0.9187893
layer4.0.conv1,0.8487049
layer4.0.conv2,0.884385
layer4.0.shortcut.0,0.77001953
layer4.1.conv1,0.8956146
layer4.1.conv2,0.98658246
linear,0.0
