layer_names,pr
conv1,0.0
layer1.0.conv1,0.56640625
layer1.0.conv2,0.46546766
layer1.1.conv1,0.45212132
layer1.1.conv2,0.54106987
layer2.0.conv1,0.41052246
layer2.0.conv2,0.5204942
layer2.0.shortcut.0,0.42565918
layer2.1.conv1,0.73429364
layer2.1.conv2,0.7471924
layer3.0.conv1,0.41926065
layer3.0.conv2,0.4650472
layer3.0.shortcut.0,0.32315063
layer3.1.conv1,0.66204154
layer3.1.conv2,0.6699592
layer4.0.conv1,0.46820578
layer4.0.conv2,0.52063453
layer4.0.shortcut.0,0.37783813
layer4.1.conv1,0.5193812
layer4.1.conv2,0.8651602
linear,0.0
