Epoch,test accuracy,training accuracy
0,9.76,9.908888888888889
1,9.67,9.486666666666666
2,9.6,9.4
3,9.77,9.702222222222222
4,9.85,9.824444444444444
5,9.78,10.133333333333333
6,10.6,11.22888888888889
7,12.67,14.811111111111112
8,16.55,19.74
9,19.75,22.975555555555555
10,21.88,25.031111111111112
11,23.36,26.357777777777777
12,24.44,27.3
13,25.52,27.926666666666666
14,25.95,28.54888888888889
15,26.59,29.18888888888889
16,26.91,29.513333333333332
17,27.72,29.7
18,28.48,29.86
19,29.03,30.14
20,28.99,30.46
21,29.44,30.27777777777778
22,29.77,30.595555555555556
23,30.13,30.59777777777778
24,30.24,30.637777777777778
25,30.1,30.753333333333334
26,30.12,30.482222222222223
27,30.23,30.66
28,30.08,30.797777777777778
29,30.13,31.191111111111113
30,30.19,30.766666666666666
31,29.9,30.755555555555556
32,29.99,30.76888888888889
33,29.7,30.782222222222224
34,29.78,30.5
35,30.16,30.72
36,30.24,30.726666666666667
37,30.23,30.808888888888887
38,30.05,30.98
39,30.08,30.822222222222223
40,30.07,30.76
41,30.0,30.92888888888889
42,29.97,31.00888888888889
43,29.96,30.835555555555555
44,29.74,30.66
45,29.63,30.786666666666665
46,29.73,30.91777777777778
47,29.83,30.953333333333333
48,29.72,30.65111111111111
49,29.68,30.833333333333332
50,29.46,30.864444444444445
51,29.54,30.915555555555557
52,29.73,30.948888888888888
53,29.78,30.915555555555557
54,29.8,30.77777777777778
55,29.85,30.86
56,29.85,30.66888888888889
57,29.77,30.862222222222222
58,29.68,30.713333333333335
59,29.64,30.837777777777777
60,29.66,30.637777777777778
61,29.55,30.884444444444444
62,29.71,30.88888888888889
63,29.63,30.82
64,29.59,30.511111111111113
65,29.53,30.735555555555557
66,29.53,30.56222222222222
67,29.44,30.986666666666668
68,29.34,30.622222222222224
69,29.41,30.833333333333332
70,29.33,30.70888888888889
71,29.28,30.553333333333335
72,29.22,30.706666666666667
73,29.17,30.553333333333335
74,29.2,30.522222222222222
75,29.11,30.66
76,29.13,30.3
77,29.07,30.842222222222222
78,29.09,30.691111111111113
79,29.04,30.9
80,29.05,30.573333333333334
81,28.97,30.686666666666667
82,28.92,30.446666666666665
83,28.94,30.473333333333333
84,28.95,30.66
85,28.91,30.63111111111111
86,28.92,30.635555555555555
87,28.94,30.82
88,28.92,30.75777777777778
89,28.9,30.61777777777778
90,28.88,30.73111111111111
91,28.88,30.586666666666666
92,28.83,30.504444444444445
93,28.84,30.602222222222224
94,28.83,30.515555555555554
95,28.86,30.64666666666667
96,28.9,30.52888888888889
97,28.9,30.835555555555555
98,28.89,30.544444444444444
99,28.89,30.575555555555557
