layer_names,pr
conv1,0.0
layer1.0.conv1,0.8936089
layer1.0.conv2,0.85202366
layer1.1.conv1,0.72471786
layer1.1.conv2,0.7246636
layer2.0.conv1,0.5144179
layer2.0.conv2,0.5733032
layer2.0.shortcut.0,0.42797852
layer2.1.conv1,0.62317574
layer2.1.conv2,0.62769914
layer3.0.conv1,0.34662545
layer3.0.conv2,0.45309618
layer3.0.shortcut.0,0.35528564
layer3.1.conv1,0.49242485
layer3.1.conv2,0.4888102
layer4.0.conv1,0.3192944
layer4.0.conv2,0.3418969
layer4.0.shortcut.0,0.38014984
layer4.1.conv1,0.4089521
layer4.1.conv2,0.8446274
linear,0.0
