layer_names,pr
conv1,0.0
layer1.0.conv1,0.45570204
layer1.0.conv2,0.34947374
layer1.1.conv1,0.29378256
layer1.1.conv2,0.30211046
layer2.0.conv1,0.24409993
layer2.0.conv2,0.34599474
layer2.0.shortcut.0,0.30187988
layer2.1.conv1,0.5533922
layer2.1.conv2,0.6414998
layer3.0.conv1,0.25889757
layer3.0.conv2,0.28546822
layer3.0.shortcut.0,0.17849731
layer3.1.conv1,0.5197194
layer3.1.conv2,0.5300462
layer4.0.conv1,0.27502358
layer4.0.conv2,0.31296286
layer4.0.shortcut.0,0.22542572
layer4.1.conv1,0.31209818
layer4.1.conv2,0.62104714
linear,0.0
