Epoch,test accuracy,training accuracy
0,40.22,37.54888888888889
1,43.03,41.595555555555556
2,54.12,52.76888888888889
3,55.36,50.58444444444444
4,59.94,58.30888888888889
5,64.0,62.824444444444445
6,67.89,67.98
7,70.37,70.23555555555555
8,73.56,73.42
9,73.41,74.08888888888889
10,76.36,76.06888888888889
11,77.19,77.25555555555556
12,78.11,78.66
13,78.51,79.63111111111111
14,79.02,80.80666666666667
15,80.35,81.71555555555555
16,81.11,82.46666666666667
17,81.55,83.71111111111111
18,82.21,84.08
19,82.16,83.94666666666667
20,84.15,86.42888888888889
21,83.84,86.46222222222222
22,84.18,86.63555555555556
23,85.08,87.44222222222223
24,84.86,87.7088888888889
25,85.45,88.28666666666666
26,85.27,88.21555555555555
27,86.21,89.54444444444445
28,85.46,89.09555555555555
29,86.48,90.14222222222222
30,85.8,89.14
31,85.63,89.20222222222222
32,86.3,90.48
33,87.1,90.74
34,86.52,90.79555555555555
35,86.95,90.89333333333333
