Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy
-1,44932806400.0,15.354954719543457,30.0,15.739339828491211,33.94
0,58417204480.0,5.410007953643799,71.2,5.404903411865234,68.39
10,193261185280.0,3.9580464363098145,84.54,4.745034694671631,80.51
20,328105166080.0,3.2508788108825684,88.86,5.121243476867676,83.89
30,462949146880.0,2.74080753326416,91.24,3.834167003631592,86.39
40,597793127680.0,2.4760239124298096,93.84,3.3096039295196533,88.09
50,732637108480.0,2.6212944984436035,94.56,3.5120861530303955,89.06
60,867481089280.0,2.152195692062378,95.88,4.3656907081604,89.68
70,1002325070080.0,2.466104745864868,96.56,5.601909637451172,89.96
80,1137169050880.0,1.9384572505950928,97.22,4.331423759460449,90.37
90,1272013031680.0,1.72764253616333,97.58,4.113856315612793,90.52
100,1393372614400.0,3.4269793033599854,97.9,7.9686150550842285,90.48
