Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy
-1,2371299680.0,14.559226036071777,9.7,14.351819038391113,10.0
0,9485198720.0,1.5401803255081177,10.24,1.6366688013076782,10.0
10,80624189120.0,0.2887415289878845,10.76,0.5277971625328064,10.0
20,151763179520.0,0.6370189189910889,10.1,0.5882068276405334,10.0
30,222902169920.0,0.5459389090538025,10.24,0.8140400648117065,10.0
40,294041160320.0,0.5009352564811707,10.76,0.5767863392829895,10.0
50,365180150720.0,0.2717216908931732,10.76,0.48534077405929565,10.0
60,436319141120.0,0.16245634853839874,10.76,0.5704548954963684,10.0
70,507458131520.0,0.3345582187175751,10.76,0.41927284002304077,10.0
80,578597121920.0,0.20851358771324158,10.76,0.5308155417442322,10.0
90,649736112320.0,0.551164448261261,10.76,0.8449510335922241,10.0
100,720875102720.0,0.5216087698936462,10.76,0.8771406412124634,10.0
110,792014093120.0,0.2552868127822876,10.76,0.5907604694366455,10.0
120,863153083520.0,0.45879441499710083,10.76,0.5028643012046814,10.0
130,934292073920.0,0.3454727530479431,10.76,0.4426238536834717,10.0
140,1005431064320.0,0.1521439254283905,10.76,0.42615288496017456,10.0
150,1076570054720.0,0.33830419182777405,10.76,0.6146328449249268,10.0
160,1147709045120.0,0.3334759771823883,10.76,0.6038557291030884,10.0
170,1218848035520.0,0.44036078453063965,10.24,0.6697572469711304,10.0
180,1289987025920.0,0.4867582321166992,10.76,0.4988570213317871,10.0
190,1361126016320.0,0.4903509318828583,10.24,0.773408055305481,10.0
200,1425151107680.0,0.3188169002532959,10.76,0.5591190457344055,10.0
