Epoch,sparse_flops,val_set_gradient_magnintude,val_set_Hg_magnitude,val_accuracy,test_set_gradient_magnitude,test_set_Hg_magnitude,test_accuracy
-1,161910880.0,0.491172194480896,7.564023007944343e-07,64.24,0.47258487343788147,8.538827955817396e-07,66.56
0,5019237280.0,0.4475151002407074,8.876989454620343e-07,69.18,0.42906346917152405,8.091271865851013e-07,71.36
10,53592501280.0,0.21955174207687378,4.1838885067591036e-07,87.62,0.24552872776985168,6.442477342716302e-07,85.16
20,102165765280.0,0.21522898972034454,5.252385903986578e-07,88.14,0.2393116056919098,6.838988610979868e-07,85.38
30,150739029280.0,0.2014918476343155,6.380842023645528e-07,87.7,0.23094616830348969,7.761418601148762e-07,85.52
40,199312293280.0,0.18800953030586243,9.276386663259473e-07,87.44,0.21957308053970337,1.2613924127435894e-06,85.62
50,247885557280.0,0.1723918616771698,1.6045820530052879e-06,88.02,0.20661678910255432,1.7620217249714187e-06,85.8
60,296458821280.0,0.16926813125610352,1.4100769476499408e-06,88.54,0.2016281932592392,1.9002235376319732e-06,85.97
70,345032085280.0,0.16319432854652405,1.4603838280891068e-06,88.54,0.20340579748153687,2.1213309082668275e-06,85.99
80,393605349280.0,0.14869917929172516,2.356914819756639e-06,89.0,0.19301889836788177,2.873499852285022e-06,86.16
90,442178613280.0,0.12869173288345337,2.407894044154091e-06,89.4,0.1919601410627365,3.7110457924427465e-06,86.62
