;train accuracy;test accuracy;train-saturation_conv1;train-saturation_layer1-0-conv1;train-saturation_layer1-0-conv2;train-saturation_layer1-0-shortcut-0;train-saturation_layer2-0-conv1;train-saturation_layer2-0-conv2;train-saturation_layer2-0-shortcut-0;train-saturation_layer3-0-conv1;train-saturation_layer3-0-conv2;train-saturation_layer3-0-shortcut-0;train-saturation_linear;eval-saturation_conv1;eval-saturation_layer1-0-conv1;eval-saturation_layer1-0-conv2;eval-saturation_layer1-0-shortcut-0;eval-saturation_layer2-0-conv1;eval-saturation_layer2-0-conv2;eval-saturation_layer2-0-shortcut-0;eval-saturation_layer3-0-conv1;eval-saturation_layer3-0-conv2;eval-saturation_layer3-0-shortcut-0;eval-saturation_linear;average-train-sat;average-eval-sat
0;42.91729386625122;37.54;0.109375;0.28125;0.2578125;0.109375;0.53125;0.150390625;0.115234375;0.28125;0.0205078125;0.0205078125;0.1;0.125;0.3125;0.25;0.125;0.4921875;0.109375;0.091796875;0.2109375;0.013671875;0.013671875;0.07;;
