;train accuracy;test accuracy;train-saturation_conv1;train-saturation_layer1-0-conv1;train-saturation_layer1-0-conv2;train-saturation_layer1-0-shortcut-0;train-saturation_layer2-0-conv1;train-saturation_layer2-0-conv2;train-saturation_layer2-0-shortcut-0;train-saturation_layer3-0-conv1;train-saturation_layer3-0-conv2;train-saturation_layer3-0-shortcut-0;train-saturation_linear;eval-saturation_conv1;eval-saturation_layer1-0-conv1;eval-saturation_layer1-0-conv2;eval-saturation_layer1-0-shortcut-0;eval-saturation_layer2-0-conv1;eval-saturation_layer2-0-conv2;eval-saturation_layer2-0-shortcut-0;eval-saturation_layer3-0-conv1;eval-saturation_layer3-0-conv2;eval-saturation_layer3-0-shortcut-0;eval-saturation_linear;average-train-sat;average-eval-sat
0;51.78370298634722;40.94;0.109375;0.328125;0.26953125;0.11328125;0.4765625;0.154296875;0.10546875;0.28125;0.0205078125;0.0205078125;0.1;0.125;0.375;0.25;0.1328125;0.4296875;0.111328125;0.0859375;0.20703125;0.013671875;0.013671875;0.07;;
