;train accuracy;test accuracy;train-saturation_conv1;train-saturation_layer1-0-conv1;train-saturation_layer1-0-conv2;train-saturation_layer1-0-shortcut-0;train-saturation_layer2-0-conv1;train-saturation_layer2-0-conv2;train-saturation_layer2-0-shortcut-0;train-saturation_layer3-0-conv1;train-saturation_layer3-0-conv2;train-saturation_layer3-0-shortcut-0;train-saturation_linear;eval-saturation_conv1;eval-saturation_layer1-0-conv1;eval-saturation_layer1-0-conv2;eval-saturation_layer1-0-shortcut-0;eval-saturation_layer2-0-conv1;eval-saturation_layer2-0-conv2;eval-saturation_layer2-0-shortcut-0;eval-saturation_layer3-0-conv1;eval-saturation_layer3-0-conv2;eval-saturation_layer3-0-shortcut-0;eval-saturation_linear;average-train-sat;average-eval-sat
0;65.54911104327414;60.76;0.109375;0.234375;0.32421875;0.078125;0.640625;0.462890625;0.255859375;0.76171875;0.16796875;0.1728515625;0.095;0.125;0.25;0.33203125;0.08203125;0.6328125;0.470703125;0.259765625;0.74609375;0.1435546875;0.1513671875;0.065;;
