Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy
-1,0,26.884098052978516,31.16,29.5074520111084,30.01
0,36586387200.0,9.950945854187012,70.34,9.2430419921875,60.12
10,402450259200.0,4.164859771728516,87.0,6.7499213218688965,69.04
20,768314131200.0,3.044133424758911,90.62,6.770942211151123,70.34
30,1134178003200.0,2.360806703567505,92.98,6.8793416023254395,71.25
40,1500041875200.0,2.001387596130371,94.38,7.23505973815918,71.87
50,1865905747200.0,2.377126455307007,96.04,7.357034683227539,71.95
60,2231769619200.0,2.3363776206970215,96.62,8.590750694274902,72.2
70,2597633491200.0,2.1273789405822754,97.08,8.38182258605957,72.21
80,2963497363200.0,2.158601999282837,97.46,9.569781303405762,72.22
90,3329361235200.0,1.8497675657272339,98.08,9.518122673034668,72.18
100,3658638720000.0,2.1718924045562744,98.46,10.620882987976074,72.11
