Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy
-1,7639810720.0,8.687238693237305,89.48,11.349631309509277,63.31
0,30559242880.0,2.0883560180664062,98.46,4.137153625488281,69.76
10,259753564480.0,0.644917905330658,99.38,3.243516683578491,71.15
20,488947886080.0,0.4151153564453125,99.64,2.911973714828491,71.47
30,718142207680.0,0.36593908071517944,99.7,2.8646137714385986,71.66
40,947336529280.0,0.32632556557655334,99.8,2.8523621559143066,71.79
50,1176530850880.0,0.2936892807483673,99.82,2.9284582138061523,71.89
60,1405725172480.0,0.28289371728897095,99.82,2.897519111633301,71.91
70,1634919494080.0,0.2722826898097992,99.8,2.9490854740142822,71.97
80,1864113815680.0,0.26645413041114807,99.84,2.9059319496154785,71.94
90,2093308137280.0,0.217426136136055,99.84,2.943195104598999,71.96
100,2322502458880.0,0.25328460335731506,99.9,2.9355738162994385,71.93
110,2551696780480.0,0.19114021956920624,99.92,3.013205051422119,72.08
120,2780891102080.0,0.22951798141002655,99.92,3.0349724292755127,72.06
130,3010085423680.0,0.20808254182338715,99.9,3.0316290855407715,72.16
140,3239279745280.0,0.1918833702802658,99.96,3.065730333328247,72.09
150,3468474066880.0,0.20033922791481018,99.92,3.099071502685547,72.06
160,3697668388480.0,0.2127196043729782,99.88,3.0458590984344482,72.07
170,3926862710080.0,0.20073607563972473,99.98,3.129926919937134,72.19
180,4156057031680.0,0.15958867967128754,99.88,3.105240821838379,72.23
190,4385251353280.0,0.17021125555038452,99.96,3.1494290828704834,72.18
200,4591526242720.0,0.18835605680942535,99.96,3.15162992477417,72.24
