Epoch,sparse_flops,val_set_gradient_magnintude,val_set_Hg_magnitude,val_accuracy,test_set_gradient_magnitude,test_set_Hg_magnitude,test_accuracy
-1,166981984.0,0.7041247487068176,3.080497776863922e-07,23.44,0.6809499859809875,4.4622976247410406e-07,23.59
0,5176441504.0,0.6192979216575623,4.11842449921096e-07,27.1,0.5994721055030823,4.505645847530104e-07,27.67
10,55271036704.0,0.219407320022583,6.331072199827759e-07,76.16,0.2267390787601471,5.921390311414143e-07,75.9
20,105365631904.0,0.21622230112552643,6.020447926857742e-07,78.12,0.22532400488853455,6.415187385755416e-07,76.57
30,155460227104.0,0.21395796537399292,7.010931426520983e-07,77.88,0.22754119336605072,7.199637934718339e-07,77.63
40,205554822304.0,0.21449366211891174,9.708960533316713e-07,78.84,0.23335164785385132,1.3479191238729982e-06,78.24
50,255649417504.0,0.20142531394958496,2.1034470591985155e-06,79.54,0.22315603494644165,2.438146793792839e-06,78.17
60,305744012704.0,0.19835110008716583,2.059890448435908e-06,79.32,0.2215709239244461,2.661457983776927e-06,78.19
70,355838607904.0,0.19350335001945496,2.3290754143090453e-06,79.44,0.21828128397464752,3.127033551209024e-06,78.16
80,405933203104.0,0.1658022254705429,3.999361979367677e-06,79.94,0.19250962138175964,5.175767455511959e-06,78.5
90,456027798304.0,0.1516922265291214,5.124280505697243e-06,80.48,0.1924365907907486,7.205621386674466e-06,78.91
