Epoch,sparse_flops,val_set_gradient_magnintude,val_set_Hg_magnitude,val_accuracy,test_set_gradient_magnitude,test_set_Hg_magnitude,test_accuracy
-1,169011856.0,0.8222370743751526,2.5285851279477356e-07,15.32,0.8150236010551453,3.4353087130511994e-07,15.47
0,5239367536.0,0.677086353302002,2.743221614309732e-07,17.96,0.6734501719474792,3.5556044508666673e-07,17.96
10,55942924336.0,0.1671375334262848,4.6103784256956715e-07,70.44,0.17772845923900604,4.874998467130354e-07,70.12
20,106646481136.0,0.17316783964633942,4.4163772372485255e-07,70.96,0.17762327194213867,5.263241860120615e-07,71.04
30,157350037936.0,0.17508530616760254,5.720415288124059e-07,71.82,0.1794203370809555,5.682721848643268e-07,72.17
40,208053594736.0,0.1889597326517105,4.424404664860049e-07,74.16,0.20586614310741425,8.986538659883081e-07,72.99
50,258757151536.0,0.1945771425962448,1.2336911368038272e-06,74.68,0.21881075203418732,1.3436578001346788e-06,73.56
60,309460708336.0,0.19690772891044617,1.249329784513975e-06,73.96,0.21994780004024506,1.4401641692529665e-06,73.74
70,360164265136.0,0.1962272822856903,9.758140322446707e-07,74.32,0.2227860987186432,1.6672626088620746e-06,73.89
80,410867821936.0,0.18956303596496582,1.4318111425382085e-06,75.34,0.22261783480644226,2.503632003936218e-06,74.35
90,461571378736.0,0.1764807105064392,2.906378995248815e-06,75.7,0.22053667902946472,3.4806630537786987e-06,74.87
