Epoch,sparse_flops,val_set_gradient_magnintude,val_set_Hg_magnitude,val_accuracy,test_set_gradient_magnitude,test_set_Hg_magnitude,test_accuracy
-1,158236864.0,0.4942851662635803,1.371254938931088e-06,77.62,0.4751848578453064,1.5224247817968717e-06,76.77
0,4905342784.0,0.44513678550720215,1.446764258616895e-06,80.36,0.4366200566291809,1.503827775195532e-06,79.74
10,52376401984.0,0.22686713933944702,1.0833657597686397e-06,91.52,0.23858033120632172,1.1014236633855035e-06,88.27
20,99847461184.0,0.22576233744621277,1.4281725952969282e-06,91.1,0.22983022034168243,1.1621747262324789e-06,88.38
30,147318520384.0,0.20510344207286835,1.087387772713555e-06,91.78,0.21999816596508026,1.256985683539824e-06,88.42
40,194789579584.0,0.16899240016937256,2.3734819478704594e-06,91.32,0.18990278244018555,1.9054156155107194e-06,88.36
50,242260638784.0,0.15099675953388214,3.324691078887554e-06,92.06,0.17052830755710602,2.6064924441016046e-06,88.3
60,289731697984.0,0.14231334626674652,3.3655412607913604e-06,91.54,0.1705162227153778,2.759192284429446e-06,88.2
70,337202757184.0,0.13839447498321533,4.554090992314741e-06,91.62,0.16566202044487,2.973079062940087e-06,88.23
80,384673816384.0,0.12491819262504578,4.4373700802680105e-06,92.04,0.1468299925327301,4.055508725286927e-06,88.4
90,432144875584.0,0.1064470037817955,5.582105131907156e-06,92.5,0.1366819143295288,5.036985839979025e-06,88.59
