Epoch,sparse_flops,val_set_gradient_magnintude,val_set_Hg_magnitude,val_accuracy,test_set_gradient_magnitude,test_set_Hg_magnitude,test_accuracy
-1,166695472.0,0.47619277238845825,4.6386804797293735e-07,37.7,0.4851287007331848,4.691366370934702e-07,38.65
0,5167559632.0,0.43086832761764526,4.840655947191408e-07,44.08,0.4418240189552307,4.83598739720037e-07,45.26
10,55176201232.0,0.19685058295726776,5.70258066545648e-07,77.76,0.21460147202014923,6.53875417810923e-07,77.27
20,105184842832.0,0.19925296306610107,3.719542860380898e-07,77.7,0.21267318725585938,6.833257089056133e-07,77.84
30,155193484432.0,0.1991814523935318,8.062290817179019e-07,78.2,0.21336181461811066,7.69392613619857e-07,78.12
40,205202126032.0,0.19926929473876953,6.963801979509299e-07,78.5,0.21683989465236664,1.1112766742371605e-06,78.16
50,255210767632.0,0.19665910303592682,1.2934315236634575e-06,78.34,0.21348679065704346,1.7291990843659732e-06,77.93
60,305219409232.0,0.19473935663700104,1.2312572152950452e-06,78.66,0.21111807227134705,1.854340325735393e-06,78.04
70,355228050832.0,0.18869251012802124,2.125620767401415e-06,78.66,0.21070623397827148,2.101344534821692e-06,78.1
80,405236692432.0,0.17403581738471985,2.49437084676174e-06,78.86,0.20169347524642944,3.11701023747446e-06,78.46
90,455245334032.0,0.16425879299640656,4.067610461788718e-06,79.56,0.19527989625930786,4.382210136100184e-06,78.74
