Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy
-1,0,0.04860987141728401,99.52,0.20138217508792877,93.44
0,25977443520.0,0.062072496861219406,99.66,0.19903163611888885,93.57
10,285751878720.0,0.04557684063911438,99.7,0.21053831279277802,93.51
20,545526313920.0,0.04450727999210358,99.8,0.22298626601696014,93.52
30,805300749120.0,0.04313863813877106,99.66,0.22176717221736908,93.54
40,1065075184320.0,0.03760964795947075,99.8,0.2479805052280426,93.66
50,1324849619520.0,0.03911649435758591,99.74,0.20253773033618927,93.67
60,1584624054720.0,0.034528810530900955,99.84,0.21186266839504242,93.61
70,1844398489920.0,0.04596405103802681,99.88,0.19494332373142242,93.63
80,2104172925120.0,0.042977407574653625,99.86,0.22737230360507965,93.61
90,2363947360320.0,0.04426407068967819,99.8,0.23808927834033966,93.56
100,2623721795520.0,0.03363081440329552,99.9,0.2174922078847885,93.56
101,2623721795520.0,0.02880720980465412,99.86,0.21749219298362732,93.56
