Epoch,sparse_flops,val_set_gradient_magnintude,val_set_Hg_magnitude,val_accuracy,test_set_gradient_magnitude,test_set_Hg_magnitude,test_accuracy
-1,164458336.0,0.43692174553871155,8.227409580285894e-07,56.46,0.4498439431190491,9.838488495006459e-07,58.18
0,5098208416.0,0.38961008191108704,1.0498896472199704e-06,60.86,0.4113389253616333,9.174662523037114e-07,62.47
10,54435709216.0,0.2135360836982727,4.898647034679016e-07,83.78,0.2301962524652481,6.82915811012208e-07,81.41
20,103773210016.0,0.20762941241264343,6.44599822408054e-07,84.14,0.2277226597070694,7.134045745260664e-07,81.5
30,153110710816.0,0.20671534538269043,6.163086823107733e-07,84.32,0.22409357130527496,7.390199243673123e-07,81.8
40,202448211616.0,0.20014676451683044,1.0262946261718753e-06,84.16,0.21902279555797577,1.2676568985625636e-06,82.08
50,251785712416.0,0.18414540588855743,1.8634888192536891e-06,84.08,0.21674378216266632,2.0631364350265358e-06,82.38
60,301123213216.0,0.1761862337589264,1.7942553540706285e-06,84.58,0.21068289875984192,2.253200364066288e-06,82.4
70,350460714016.0,0.1753806620836258,2.9450309284584364e-06,84.0,0.20954139530658722,2.5350911982968682e-06,82.43
80,399798214816.0,0.14930637180805206,3.6202866340317996e-06,84.46,0.209528386592865,3.8052189665904734e-06,82.48
90,449135715616.0,0.14146706461906433,4.422055098984856e-06,85.62,0.21178632974624634,5.182037511985982e-06,82.87
