Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy
-1,0,4.3479084968566895,12.18,4.2729268074035645,11.99
0,2217980400.0,2.6308751106262207,20.34,2.5921738147735596,19.46
10,24397784400.0,0.8502107262611389,55.86,0.8142502307891846,47.94
20,46577588400.0,0.7721591591835022,58.58,0.7469635605812073,49.89
30,68757392400.0,0.6650804877281189,62.12,0.6630980968475342,52.14
40,90937196400.0,0.4456171989440918,68.24,0.5058609247207642,56.54
50,113117000400.0,0.3268052339553833,72.4,0.45732802152633667,58.66
60,135296804400.0,0.31402918696403503,72.48,0.45428186655044556,58.97
70,157476608400.0,0.30791598558425903,72.96,0.4543052911758423,59.33
80,179656412400.0,0.2455916553735733,74.66,0.44622600078582764,60.61
90,201836216400.0,0.2123505175113678,77.08,0.43426695466041565,61.48
100,224016020400.0,0.21195119619369507,77.34,0.4363400638103485,61.42
101,224016020400.0,0.23034466803073883,76.92,0.4363400638103485,61.42
