Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy
-1,136451424.0,3.461820602416992,1.68,3.4971814155578613,1.81
0,16510622304.0,0.9727944135665894,9.68,0.9953177571296692,9.56
10,180252331104.0,0.38672778010368347,17.94,0.6449869871139526,17.42
20,343994039904.0,0.46326929330825806,21.72,0.8599584102630615,21.91
30,507735748704.0,0.6907711625099182,25.0,1.1792551279067993,24.64
40,671477457504.0,1.4106717109680176,27.0,1.8408148288726807,26.08
50,835219166304.0,1.7981445789337158,31.14,2.167632818222046,29.72
60,998960875104.0,2.7232861518859863,31.62,3.2510323524475098,29.03
70,1162702583904.0,2.997340202331543,35.1,3.0291004180908203,32.38
80,1326444292704.0,3.1385700702667236,37.04,3.714808225631714,33.85
90,1490186001504.0,2.830700397491455,40.88,3.290666103363037,36.62
100,1653927710304.0,3.1628317832946777,42.1,3.803246021270752,38.32
101,1653927710304.0,3.173487901687622,41.82,3.803246021270752,38.32
