Epoch,sparse_flops,val_set_gradient_magnintude,val_set_Hg_magnitude,val_accuracy,test_set_gradient_magnitude,test_set_Hg_magnitude,test_accuracy
-1,131750896.0,0.5626347661018372,3.163493431657116e-07,33.88,0.5554384589195251,2.953105706637871e-07,33.62
0,4084277776.0,0.5549262166023254,3.6924708979313436e-07,34.86,0.548213005065918,2.9249341082504543e-07,34.58
10,43609546576.0,0.44036009907722473,2.761114785698737e-07,58.38,0.43716758489608765,3.256097329540353e-07,58.64
20,83134815376.0,0.42237868905067444,3.10705559058988e-07,63.2,0.41824889183044434,3.433085566939553e-07,63.68
30,122660084176.0,0.39030778408050537,3.3163982493533695e-07,72.18,0.38585448265075684,3.878087397879426e-07,71.67
40,162185352976.0,0.29905542731285095,6.865404884592863e-07,87.04,0.2889527976512909,7.104636665644648e-07,84.47
50,201710621776.0,0.2808995842933655,1.6843505363794975e-06,87.52,0.2769710123538971,1.908071908474085e-06,85.06
60,241235890576.0,0.27842089533805847,2.2292788344202563e-06,87.9,0.27797234058380127,2.3676748241996393e-06,84.81
70,280761159376.0,0.27616265416145325,3.2404689136456e-06,87.34,0.2814039885997772,3.3398193863831693e-06,84.52
80,320286428176.0,0.27698227763175964,6.943333119124873e-06,86.48,0.28117048740386963,1.0320251931261737e-05,83.72
90,359811696976.0,0.2298712283372879,1.7850246877060272e-05,86.06,0.24797138571739197,2.0856467017438263e-05,84.02
