Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy
-1,65974681600.0,37.939300537109375,27.26,37.230533599853516,28.4
0,85741480960.0,10.638280868530273,56.88,10.699122428894043,56.92
10,283409474560.0,9.8861722946167,79.62,11.082025527954102,77.13
20,481077468160.0,11.069171905517578,84.98,13.402329444885254,81.36
30,678745461760.0,11.37789535522461,89.06,8.717010498046875,84.19
40,876413455360.0,6.401959419250488,90.94,6.886303424835205,85.81
50,1074081448960.0,11.269477844238281,91.74,13.825164794921875,86.4
60,1271749442560.0,9.55154800415039,93.5,13.986495971679688,87.14
70,1469417436160.0,5.661275386810303,94.44,10.126948356628418,87.72
80,1667085429760.0,4.142632007598877,95.58,7.670835018157959,88.3
90,1864753423360.0,9.886785507202148,96.06,14.937318801879883,88.24
100,2042654617600.0,6.327292442321777,96.14,7.417367935180664,88.8
