Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy
-1,0,3.5600013732910156,21.24,3.6558265686035156,21.02
0,14414196480.0,0.3488766551017761,77.78,0.38743630051612854,76.79
10,158556161280.0,0.24335066974163055,89.52,0.32020819187164307,86.5
20,302698126080.0,0.17925259470939636,93.42,0.1585119515657425,88.55
30,446840090880.0,0.12290281057357788,94.52,0.22887040674686432,89.41
40,590982055680.0,0.11388160288333893,95.62,0.21216772496700287,89.77
50,735124020480.0,0.1613047569990158,96.52,0.2222699224948883,90.4
60,879265985280.0,0.09755794703960419,97.36,0.19112123548984528,90.72
70,1023407950080.0,0.09264113008975983,97.36,0.20069651305675507,90.84
80,1167549914880.0,0.130095437169075,98.24,0.19693602621555328,90.96
90,1311691879680.0,0.06322398781776428,98.46,0.19883118569850922,91.09
100,1455833844480.0,0.09908438473939896,98.2,0.18349556624889374,91.4
101,1455833844480.0,0.16108524799346924,98.22,0.18349555134773254,91.4
