Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy
-1,3091911360.0,33.98085403442383,0.88,33.55584716796875,1.0
0,12367645440.0,3.7119252681732178,3.58,3.778296947479248,4.0
10,105124986240.0,2.3202478885650635,13.0,2.288562297821045,12.27
20,197882327040.0,2.469532012939453,17.52,3.025578260421753,16.25
30,290639667840.0,3.6312966346740723,23.54,3.0508010387420654,20.19
40,383397008640.0,3.162299633026123,29.66,3.5888354778289795,25.62
50,476154349440.0,4.948680877685547,36.08,3.9901180267333984,30.93
60,568911690240.0,4.839317798614502,40.88,3.9871463775634766,34.89
70,661669031040.0,5.025269031524658,47.38,6.068986892700195,38.0
80,754426371840.0,4.128674030303955,51.6,4.840954303741455,41.34
90,847183712640.0,5.399999141693115,54.24,5.772873401641846,43.37
100,939941053440.0,7.047337055206299,57.38,7.3676252365112305,45.19
110,1032698394240.0,8.26734447479248,60.44,8.953782081604004,46.43
120,1125455735040.0,6.4515790939331055,62.56,5.878690719604492,47.91
130,1218213075840.0,4.195521831512451,65.18,5.558987140655518,48.77
140,1310970416640.0,6.0952372550964355,67.12,6.207622528076172,49.47
150,1403727757440.0,6.490329742431641,68.46,7.5767927169799805,50.1
160,1496485098240.0,5.608333110809326,69.82,6.8065900802612305,50.59
170,1589242439040.0,8.493722915649414,71.52,8.099709510803223,51.32
180,1681999779840.0,4.046176433563232,73.58,5.754162311553955,51.66
190,1774757120640.0,6.8830461502075195,74.76,7.907380104064941,52.19
200,1858238727360.0,4.469162940979004,75.74,7.332320213317871,52.12
