Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy
-1,0,87.49483489990234,20.64,89.67369079589844,22.46
0,15091845120.0,11.298216819763184,79.76,13.060685157775879,77.46
10,166010296320.0,5.650938987731934,92.4,5.3572564125061035,87.81
20,316928747520.0,4.849213600158691,94.86,5.626018524169922,89.22
30,467847198720.0,4.98229455947876,96.14,8.318656921386719,89.88
40,618765649920.0,3.2276618480682373,97.02,6.434610366821289,90.46
50,769684101120.0,3.8371126651763916,97.72,7.268823146820068,90.62
60,920602552320.0,3.3732776641845703,97.8,7.677215099334717,90.76
70,1071521003520.0,4.4362640380859375,98.48,8.077110290527344,90.95
80,1222439454720.0,1.9207690954208374,98.76,5.712246417999268,91.09
90,1373357905920.0,2.3217339515686035,98.94,4.848414421081543,91.38
100,1509184512000.0,2.676067590713501,99.1,9.310253143310547,90.93
