Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy
-1,3292834080.0,33.10208511352539,2.26,33.542388916015625,1.81
0,13171336320.0,5.0094380378723145,6.64,4.697816848754883,6.99
10,111956358720.0,3.278201103210449,18.96,3.0284886360168457,18.14
20,210741381120.0,3.586956739425659,26.42,4.347174167633057,23.96
30,309526403520.0,3.447793483734131,35.38,3.6662957668304443,30.52
40,408311425920.0,5.3844218254089355,42.18,4.958305835723877,35.87
50,507096448320.0,4.311769962310791,47.58,3.9521546363830566,39.96
60,605881470720.0,3.1009280681610107,53.84,4.722499370574951,42.63
70,704666493120.0,4.5643720626831055,57.36,4.3327741622924805,45.34
80,803451515520.0,3.4970197677612305,61.54,4.104206562042236,47.36
90,902236537920.0,3.0976929664611816,63.62,4.5918073654174805,48.63
100,1001021560320.0,5.436199188232422,65.46,6.648550987243652,50.01
110,1099806582720.0,4.076844692230225,67.88,5.503912925720215,51.16
120,1198591605120.0,5.689149379730225,70.3,6.116126537322998,51.86
130,1297376627520.0,5.933334827423096,72.54,7.030172824859619,52.37
140,1396161649920.0,4.759087562561035,73.68,5.1059889793396,53.09
150,1494946672320.0,4.166497707366943,74.88,6.252284526824951,53.53
160,1593731694720.0,3.7379138469696045,76.26,5.684916973114014,53.86
170,1692516717120.0,6.098211765289307,78.2,7.474983215332031,53.71
180,1791301739520.0,6.126158714294434,79.48,7.344568729400635,54.64
190,1890086761920.0,3.0348243713378906,80.5,5.557196617126465,54.44
200,1978993282080.0,4.364062786102295,82.04,6.329723358154297,55.2
