Epoch,sparse_flops,val_set_gradient_magnintude,val_set_Hg_magnitude,val_accuracy,test_set_gradient_magnitude,test_set_Hg_magnitude,test_accuracy
-1,105598768.0,0.37531259655952454,1.4503795000564423e-06,88.84,0.36317968368530273,1.5402715689560864e-06,85.47
0,3273561808.0,0.3350870907306671,1.0638023013598286e-06,89.28,0.32937756180763245,1.3354351722227875e-06,86.31
10,34953192208.0,0.21696507930755615,5.701081704501121e-07,92.92,0.2163248211145401,6.736511295457603e-07,89.49
20,66632822608.0,0.21539239585399628,6.917418318153068e-07,93.32,0.21250344812870026,6.745104315086792e-07,89.55
30,98312453008.0,0.20731574296951294,7.562633754787385e-07,93.1,0.20852448046207428,7.0204112034844e-07,89.5
40,129992083408.0,0.1882261037826538,1.0513854249438737e-06,93.06,0.18955904245376587,1.0131365115739754e-06,89.54
50,161671713808.0,0.16844959557056427,1.195342974824598e-06,92.52,0.17265363037586212,1.5194279967545299e-06,89.52
60,193351344208.0,0.16507801413536072,1.8342055909670307e-06,93.12,0.16984574496746063,1.6386514971600263e-06,89.53
70,225030974608.0,0.159678652882576,1.2246791811776347e-06,93.08,0.16557012498378754,1.7958361695491476e-06,89.52
80,256710605008.0,0.1378675401210785,2.9309462661331054e-06,92.86,0.14613746106624603,2.597342017907067e-06,89.48
90,288390235408.0,0.12217311561107635,3.283446176283178e-06,93.46,0.13283303380012512,3.5570594718592474e-06,89.68
