Epoch,sparse_flops,val_set_gradient_magnintude,val_set_Hg_magnitude,val_accuracy,test_set_gradient_magnitude,test_set_Hg_magnitude,test_accuracy
-1,131680000.0,0.5821217894554138,2.765612805433193e-07,31.16,0.5681937336921692,2.8168938115413766e-07,32.29
0,4082080000.0,0.5735209584236145,2.2413796330056357e-07,32.28,0.5602400302886963,2.8161750265098817e-07,33.09
10,43586080000.0,0.4569443464279175,2.620143675358122e-07,53.1,0.4513140618801117,3.6283265103520534e-07,54.23
20,83090080000.0,0.43922367691993713,2.9864472139706777e-07,58.86,0.43364760279655457,3.843286719984462e-07,59.04
30,122594080000.0,0.40629222989082336,3.0660407901450526e-07,67.88,0.4031023383140564,4.24948211730225e-07,66.73
40,162098080000.0,0.31237339973449707,5.41227052508475e-07,81.28,0.3156740963459015,7.690900929446798e-07,80.28
50,201602080000.0,0.2877705991268158,1.6554628246012726e-06,86.46,0.2945394515991211,1.9639758193079615e-06,84.02
60,241106080000.0,0.28273624181747437,2.5091621864703484e-06,86.62,0.29246872663497925,2.3377563138637925e-06,84.0
70,280610080000.0,0.2790148854255676,2.032205202340265e-06,86.92,0.2898145616054535,3.1555277928418946e-06,84.11
80,320114080000.0,0.25538840889930725,6.947042038518703e-06,86.86,0.27189159393310547,8.448303560726345e-06,84.09
90,359618080000.0,0.2228303700685501,1.5337229342549108e-05,87.02,0.2409013956785202,1.5976325812516734e-05,84.5
