Epoch,sparse_flops,val_set_gradient_magnintude,val_set_Hg_magnitude,val_accuracy,test_set_gradient_magnitude,test_set_Hg_magnitude,test_accuracy
-1,152926912.0,0.5730463266372681,3.623259090090869e-06,86.46,0.534751296043396,4.165287919022376e-06,84.65
0,4740734272.0,0.47059136629104614,2.9912730497017037e-06,90.9,0.4356488287448883,3.6251528854336357e-06,88.1
10,50618807872.0,0.18571259081363678,1.2244516938153538e-06,94.6,0.22684629261493683,1.523335754427535e-06,90.26
20,96496881472.0,0.18101562559604645,9.440046255804191e-07,94.24,0.22150635719299316,1.5848405610086047e-06,90.38
30,142374955072.0,0.1701921671628952,1.666751131779165e-06,94.2,0.212114155292511,1.719350279927312e-06,90.38
40,188253028672.0,0.13801230490207672,1.7573928516867454e-06,94.26,0.1849731206893921,2.5527263005642453e-06,90.47
50,234131102272.0,0.11406132578849792,3.0193400561984163e-06,94.74,0.16574569046497345,3.569497266653343e-06,90.51
60,280009175872.0,0.11441852152347565,2.9118205020495225e-06,94.26,0.16790302097797394,3.709896873260732e-06,90.51
70,325887249472.0,0.11177874356508255,3.564827920854441e-06,94.7,0.16090424358844757,4.070635441166814e-06,90.62
80,371765323072.0,0.09897254407405853,3.834740709862672e-06,94.98,0.15623517334461212,5.423314632935217e-06,90.71
90,417643396672.0,0.0860069990158081,4.80582502859761e-06,95.2,0.15573285520076752,6.441235200327355e-06,90.77
