Epoch,sparse_flops,val_set_gradient_magnintude,val_set_Hg_magnitude,val_accuracy,test_set_gradient_magnitude,test_set_Hg_magnitude,test_accuracy
-1,131734912.0,0.6060584783554077,2.964233942748251e-07,31.78,0.5795345306396484,3.079366592828592e-07,32.08
0,4083782272.0,0.5975736379623413,3.1123619237405364e-07,32.34,0.5715762972831726,3.0703006359544815e-07,32.8
10,43604255872.0,0.479388028383255,2.5753820409590844e-07,53.7,0.4581998586654663,3.575114249088074e-07,54.13
20,83124729472.0,0.46142303943634033,2.7786836653831415e-07,59.3,0.43959251046180725,3.6938681091669423e-07,59.01
30,122645203072.0,0.4279176592826843,2.6156945409638865e-07,67.82,0.40781572461128235,3.9737943779982743e-07,67.15
40,162165676672.0,0.31782928109169006,5.991376497149759e-07,86.6,0.3005875051021576,6.65857328385755e-07,83.37
50,201686150272.0,0.287363201379776,1.3382202723732917e-06,87.76,0.27986010909080505,1.7193317489727633e-06,84.71
60,241206623872.0,0.2834210991859436,1.9296501250209985e-06,88.0,0.2808583378791809,2.0887821392534534e-06,84.64
70,280727097472.0,0.2810221016407013,2.537542059144471e-06,87.48,0.2849740982055664,2.919833605119493e-06,84.39
80,320247571072.0,0.27413395047187805,7.538132649642648e-06,86.52,0.29429107904434204,9.065794984053355e-06,83.82
90,359768044672.0,0.2348223775625229,1.5075052033353131e-05,86.26,0.25367656350135803,1.765827437338885e-05,83.99
