Epoch,sparse_flops,val_set_gradient_magnintude,val_set_Hg_magnitude,val_accuracy,test_set_gradient_magnitude,test_set_Hg_magnitude,test_accuracy
-1,125224384.0,0.4976363182067871,3.990617756244319e-07,61.0,0.5006820559501648,4.015440424609551e-07,60.71
0,3881955904.0,0.48494961857795715,4.0834609649209597e-07,63.34,0.4886139929294586,4.184310284927051e-07,62.55
10,41449271104.0,0.3217673897743225,3.33333758817389e-07,91.22,0.33022114634513855,4.859492150899314e-07,87.74
20,79016586304.0,0.3006609082221985,4.264031474576768e-07,92.92,0.3098945617675781,4.817168246518122e-07,89.0
30,116583901504.0,0.2722397446632385,4.6178794832485437e-07,94.6,0.2809937298297882,4.879241259914124e-07,90.23
40,154151216704.0,0.22119319438934326,4.5375742274700315e-07,94.54,0.23021595180034637,6.29196108548058e-07,90.41
50,191718531904.0,0.21184413135051727,8.919865308598673e-07,93.9,0.21357692778110504,1.1112803122159676e-06,89.99
60,229285847104.0,0.21015965938568115,1.0833761052708724e-06,93.84,0.21060225367546082,1.261027477994503e-06,89.87
70,266853162304.0,0.20411239564418793,1.6248982319666538e-06,94.08,0.20327699184417725,1.5492098555114353e-06,89.71
80,304420477504.0,0.1784345805644989,2.3496352241636487e-06,93.44,0.17748528718948364,3.0672667890030425e-06,89.36
90,341987792704.0,0.1489948034286499,4.5794026846124325e-06,93.72,0.15884868800640106,4.955208169121761e-06,89.38
