Epoch,Prob 0 train accuracy,Prob 1 train accuracy,Prob 2 train accuracy,Prob 3 train accuracy,Prob 4 train accuracy,Prob 5 train accuracy,Prob 6 train accuracy,Prob 7 train accuracy,Prob 8 train accuracy,Prob 9 train accuracy,Prob 10 train accuracy,Prob 11 train accuracy,Prob 12 train accuracy,Prob 13 train accuracy,Prob 14 train accuracy,Prob 15 train accuracy,Prob 0 test accuracy,Prob 1 test accuracy,Prob 2 test accuracy,Prob 3 test accuracy,Prob 4 test accuracy,Prob 5 test accuracy,Prob 6 test accuracy,Prob 7 test accuracy,Prob 8 test accuracy,Prob 9 test accuracy,Prob 10 test accuracy,Prob 11 test accuracy,Prob 12 test accuracy,Prob 13 test accuracy,Prob 14 test accuracy,Prob 15 test accuracy,Final test accuracy
10,32.891111109076604,44.20888888414171,61.36000000135634,71.64666665988499,92.27777777370876,94.17333332519532,85.72444443359375,45.73555555013021,68.37111111246745,64.13777777709961,68.02666666531033,87.52444444308811,96.00222221950955,97.05333333062066,97.17999999728733,97.646666663954,31.64,39.71,61.51,70.33,85.49,85.44,74.08,39.83,60.61,53.31,56.52,76.89,85.97,87.22,87.4,88.0,88.13
11,32.899999997287324,44.07333333129883,61.00666666259766,71.34222222086589,92.28444443495009,94.03777777642144,87.0577777709961,51.31111110941569,69.91999999728732,65.39555555013021,69.13333332926432,87.21999999050564,95.87555555555555,97.09111110297309,97.23999999186198,97.61333332519531,31.61,39.57,61.11,69.62,85.62,85.82,72.97,31.96,60.47,54.31,57.99,72.62,85.11,87.08,87.39,87.95,88.13
12,33.35777777676053,44.00444444240994,60.95111110568576,70.86888887939453,92.40444443359375,94.13777777642144,81.99999999050564,40.56444444037543,62.87111110432943,59.51777776963976,63.04666666395399,81.57555554741754,95.31333332519532,97.08666665852864,97.193333331977,97.64666666531033,31.59,37.63,61.04,71.48,85.4,85.31,74.31,42.2,69.03,68.6,73.48,84.55,87.35,87.4,87.41,87.98,88.13
13,33.18888888821072,43.715555551486545,61.20666666124132,71.6977777750651,92.31111110432943,94.22222221272787,84.0577777750651,49.21999999525282,72.05333332248264,67.97999999457465,71.01999999457465,85.3711111111111,95.566666663954,97.12222221950955,97.19555555284288,97.66888888210721,32.06,39.04,61.23,70.9,85.48,85.35,80.4,47.21,73.87,70.27,72.98,83.7,86.82,87.4,87.4,88.04,88.13
14,33.053333328586156,44.03111110636393,61.22222221544054,71.59555555555555,92.22444443630643,93.96444443630642,85.30666666666667,46.87777777235243,70.16888888346354,65.80666666395399,70.42888888346354,86.61111111111111,95.7377777750651,97.04444444308811,97.23111110975478,97.67777777642144,32.07,39.91,61.47,71.09,85.5,85.32,81.16,37.85,71.01,67.29,71.44,79.76,86.85,87.35,87.37,87.96,88.13
15,33.11999999796549,44.15777777642144,61.47333333468967,71.85333332790799,92.26666666259766,94.126666663954,86.93333332655165,45.52,72.93999999050564,66.65333332722982,71.40444443834093,86.98666666666666,95.46222222086588,97.19111110975477,97.3688888821072,97.7244444430881,31.65,40.34,61.61,71.36,85.42,85.45,81.68,47.73,64.87,59.29,61.71,80.14,86.99,87.32,87.38,87.99,88.13
16,32.76222221883138,44.31555555352105,61.23777777642144,71.82444444037543,92.19111111111111,94.16222221815322,85.8644444390191,51.306666664971246,69.7999999979655,64.85777777574327,68.96888888685439,86.64888888753255,95.88888888617622,97.16666666395399,97.23555555284288,97.68444443630642,31.03,38.27,61.46,69.87,85.55,85.37,80.22,35.3,62.17,58.73,62.07,80.41,87.03,87.33,87.44,88.04,88.13
17,33.15777777709961,43.93111110839844,61.23555555148655,71.84222221815321,92.35555555284289,94.14888887939453,87.19333332926432,48.737777773708764,73.09999999389649,68.79111110975478,71.91111110975477,88.66666665852864,96.18222221272786,97.18888888075087,97.26888888075086,97.67555555419922,31.56,39.71,60.76,69.67,85.45,85.52,74.53,43.95,58.24,53.66,55.81,69.45,85.22,87.21,87.38,88.08,88.13
18,33.45555555352105,43.968888885498046,61.16444444308811,71.63777777167427,92.22666665581598,94.10222221408421,85.22222222086589,43.96222222222222,63.11777777167426,59.15555554945204,63.10666666056315,83.833333331977,95.69333332519531,97.06888888617621,97.16222221272787,97.63999999728733,31.95,38.5,60.68,68.6,85.43,85.62,80.1,50.28,65.29,64.15,66.22,81.44,86.93,87.35,87.41,88.07,88.13
19,33.09111110907661,44.273333328586155,61.16888888753255,71.56222222222222,92.44888888481988,94.13333332519531,85.63777777642144,49.20222221747505,74.34666666531032,69.59555555284288,72.3688888821072,87.67999999593098,95.87555555419922,97.03111110975478,97.09777776963976,97.54444444308811,31.69,38.24,60.84,69.38,85.45,85.32,80.92,38.96,61.72,58.91,60.98,75.56,86.45,87.21,87.4,88.03,88.13
20,33.43777777676053,43.85333332790798,61.15777777167426,71.77555555419922,92.29333333062065,94.346666663954,86.20666665988499,48.41777777235243,71.34888888346354,68.02666666463216,70.60888888346354,86.30222221950955,95.83999999050565,97.21555554741754,97.33111110975477,97.7577777709961,31.44,40.05,61.13,70.67,85.44,85.26,79.27,42.32,58.71,54.57,59.49,74.09,86.91,87.39,87.41,88.04,88.13
21,33.24888888549805,43.673333329264324,61.1066666659885,71.84444444037544,92.16666665581597,94.07999999050564,83.57111110568576,48.202222220865885,66.99111110975477,60.47777777099609,65.91777777370876,84.51555555284288,96.006666663954,97.08888888075087,97.18444443630642,97.60444444308811,32.03,40.8,60.58,69.33,85.46,85.3,77.13,53.65,68.84,61.58,66.32,77.97,86.7,87.23,87.38,88.07,88.13
22,33.08666666463216,44.0044444410536,61.29555554945204,71.58444444037544,92.31111110839844,94.22888888617622,86.29111110975478,49.751111109754774,68.93999999593099,63.506666664632164,67.84000000135633,86.45777776963976,96.16444444037543,97.16888888753255,97.29333332655165,97.6977777709961,31.24,39.56,60.72,69.82,85.48,85.49,79.78,49.86,63.13,60.95,62.93,77.3,86.33,87.39,87.4,88.09,88.13
23,33.353333329942494,44.33555555419922,61.30666665717231,71.49999999593099,92.25555555013021,94.06666666124131,85.64222222086589,51.21777777235243,71.1111111070421,67.04000000135633,70.34444444173177,86.3711111111111,95.47333332519531,97.21999999050564,97.30666666395399,97.72222222086589,32.39,41.16,61.45,70.9,85.43,85.3,81.86,45.2,65.52,62.36,66.9,80.26,87.16,87.3,87.34,88.07,88.13
24,33.42,43.65555555419922,61.10222221272787,71.6599999891493,92.28888887939453,94.08666666259765,85.06888888075086,47.80888888821072,72.66666666124132,66.99777777370876,70.47777777370877,87.16222221679688,95.64666665852864,97.21555555284289,97.31333332519532,97.7622222140842,32.08,40.51,61.15,69.92,85.44,85.52,75.33,40.48,58.2,52.97,54.01,74.21,86.36,87.1,87.32,87.92,88.13
25,33.306666666666665,44.22222221950955,61.32888888753255,71.73999999050564,92.26444444037543,94.14222221950955,83.31555555555556,44.14666666327582,65.6288888821072,60.25333333062066,64.99111110907661,85.4955555460612,95.99777776828343,97.16444444173177,97.33111110839843,97.73555555284288,30.43,37.64,59.88,67.45,85.48,85.51,79.63,49.6,62.82,61.08,62.95,72.74,85.9,87.33,87.44,88.08,88.13
26,33.179999997287325,43.72888888481988,61.0422222140842,71.35777777370876,92.39777777506511,94.25777777642143,84.39777777370877,47.86666666327582,67.53999999050565,64.4955555460612,67.86666666395399,83.20444443495009,95.853333331977,97.23999999864367,97.32666666531033,97.70222221544054,31.98,40.33,61.25,70.26,85.46,85.35,79.35,49.17,68.97,62.49,68.97,78.18,86.92,87.4,87.43,87.98,88.13
27,33.38222221747505,43.9711111090766,61.26666666259766,71.45333333333333,92.2911111070421,94.206666663954,85.06888888753255,48.044444440375436,68.6844444390191,63.79333333333334,68.54888888888888,84.21333333333334,96.06888888617621,97.20444443630642,97.27333332519531,97.70444443630642,31.49,39.72,60.88,69.94,85.56,85.44,77.97,41.42,66.77,65.0,66.03,78.38,86.27,87.24,87.37,87.94,88.13
28,33.264444439697264,43.65555555148654,61.15777777506511,71.65999999593099,92.4111111070421,94.24666666395399,86.00888887803819,49.78888888617622,72.0666666571723,67.1955555569119,70.92666665852865,87.26222221137152,96.09333332519532,97.17777777642144,97.26888888753255,97.68888888753256,31.27,40.04,60.43,69.36,85.46,85.47,81.14,55.36,63.4,60.78,63.67,79.99,86.7,87.2,87.4,87.97,88.13
29,33.14222221950955,43.81777777370877,61.02444443766276,71.2222222181532,92.3777777750651,94.38444443630642,84.68222221679687,49.559999995252824,68.06444444173177,63.962222218153215,68.00444443495009,84.2199999891493,95.77555554877387,97.26444443766276,97.39555554877387,97.81111110432943,32.16,40.89,61.64,71.22,85.53,85.39,79.03,47.08,67.09,63.75,68.11,79.68,86.97,87.29,87.38,88.03,88.13
30,33.40666666564941,43.84444444037543,61.07555555013021,71.62444443630642,92.16444443359374,93.97333332383897,84.85999999864366,48.00666666259766,69.32222221272787,65.03333332790798,68.01999999389649,85.05111110161675,95.82666665988498,97.0844444430881,97.18888888753256,97.63555555555556,32.43,40.84,61.35,71.36,85.45,85.39,71.59,43.38,70.28,65.58,65.17,85.1,86.95,87.15,87.28,88.04,88.13
31,33.19111110772027,44.162222221544056,61.30888888346354,72.05777777370876,92.26666666259766,94.13555554741754,85.38888888210721,51.071111109076604,74.32888888481988,68.29333332655165,71.84888888278537,89.9088888888889,96.18888888888888,97.25555554877387,97.25777777777778,97.73555554877387,32.16,40.06,61.49,70.29,85.54,85.59,75.58,34.43,61.86,57.22,59.92,76.69,86.62,87.28,87.39,88.02,88.13
32,33.493333329942494,44.37333332926432,61.044444439697266,71.55999999728732,92.24888888617622,94.11555554741753,85.35555555284289,45.99777777777778,67.10888888888888,62.573333325195314,67.193333331977,85.86222221137153,95.98222221544054,97.11111110432942,97.20222221544054,97.55999999321831,30.81,38.27,61.14,69.71,85.47,85.24,81.68,44.56,65.89,64.06,66.7,75.04,86.62,87.31,87.44,87.89,88.13
33,33.191111106363934,43.408888887532555,61.34444444580078,71.33333332790798,92.28888888075087,94.09999999050564,86.14444444444445,50.086666665988496,69.36888888617622,65.37333332926433,68.41777777370876,84.7688888821072,95.99555555148655,97.14888888617621,97.24888888617622,97.60666666531033,31.93,40.96,61.52,71.09,85.47,85.56,76.16,35.3,59.85,53.78,56.56,77.57,86.47,87.17,87.33,88.07,88.13
34,33.23333332994249,44.26888888888889,61.204444436306424,71.47999999321831,92.4244444430881,94.29111110839844,85.07777776692708,49.26666666395399,66.40444444444445,62.02,66.29555555284288,84.60222221408421,95.84888888753255,97.12222222086588,97.22222222086589,97.65333332655165,32.46,40.49,61.46,71.46,85.51,85.42,71.82,29.81,69.06,64.55,67.77,84.66,87.18,87.31,87.36,87.93,88.13
35,33.12888888414171,44.05111111043294,61.153333326551646,72.19111110026041,92.35999999050564,93.98666665852865,85.77111110839844,41.728888887532555,66.94666666531033,62.28222222086588,67.21999999864366,85.03333332519531,96.13777776963975,97.14444443766276,97.2244444430881,97.73555555419922,31.07,38.83,60.39,68.55,85.45,85.64,76.8,65.27,77.61,77.37,79.0,83.85,85.75,87.23,87.37,88.08,88.13
36,33.33333332994249,44.066666663953995,61.2044444410536,71.37111111246745,92.35999999728733,94.22666666395399,85.43777777235243,48.862222218153214,67.79555555148654,63.99999999457465,67.65555554470487,85.15555554741753,95.82,97.08222221544054,97.18666665988498,97.68444443766276,31.67,39.72,60.56,69.84,85.54,85.58,77.7,54.8,79.9,77.97,80.07,85.59,86.73,87.22,87.35,88.1,88.13
37,33.07111110772027,44.18222222086589,61.155555552842884,71.39777776828342,92.30666665852864,94.21111110297309,85.42222221544054,49.211111109754775,72.36444444037544,67.3777777750651,70.22666666531033,87.65999999186198,96.03111110297309,97.15111110432943,97.26222221544054,97.6377777709961,32.18,40.31,61.32,70.36,85.38,85.47,75.34,43.07,62.2,53.8,57.64,77.31,86.44,87.32,87.51,88.12,88.13
38,33.422222219848635,44.0266666659885,61.071111104329425,71.64888888075087,92.23555554470487,94.25555555284288,85.6644444430881,46.9599999979655,70.0311111050076,63.74222222018772,68.17333333197699,86.45555555284288,95.97999999186197,97.19111110432942,97.31777777777778,97.7088888888889,31.61,39.9,60.22,68.65,85.44,85.35,77.64,50.32,62.25,58.76,60.93,75.81,85.5,87.26,87.37,88.08,88.13
39,33.228888885498044,44.033333329942494,61.37777777235243,71.62444443630642,92.09999998914931,94.03777776692708,84.72222221544054,49.07777777642144,70.2244444430881,63.90888888346354,68.04444444580078,84.8044444430881,95.95555554741753,97.11777777506511,97.26222222086588,97.6422222140842,31.93,39.92,60.38,69.83,85.47,85.63,72.44,30.68,58.79,53.21,55.41,77.71,85.47,87.14,87.4,88.11,88.13
40,33.5577777730306,44.08,60.99777777913411,71.85777776828343,92.27555554470486,94.14444443359375,84.65777776692708,46.60888888685438,69.36222221272786,64.96222221272787,68.90888888617621,85.26222221679687,95.62444444308811,97.06222222086589,97.21111110839844,97.57555555419921,31.62,39.96,61.06,69.35,85.48,85.2,81.85,50.51,70.53,64.98,70.8,79.95,87.07,87.2,87.41,87.93,88.13
41,33.27111110941569,44.17333332858615,61.097777770996096,71.54888888346355,92.40222221679687,94.25777776828342,86.30888888481988,44.444444439019094,63.993333325195316,59.72444443495009,64.08888888753255,85.23555555555555,96.00222222086589,97.19333332655165,97.31555555419922,97.79999999321832,32.06,39.79,61.33,70.18,85.49,85.31,83.1,46.08,68.14,65.67,69.6,79.92,87.07,87.32,87.41,88.06,88.13
42,33.413333329264326,43.673333331977,61.46888888753255,71.71999999050564,92.3488888821072,94.18444444173177,86.59333332519532,47.21333332926432,68.25333332383897,64.32222221272787,68.07111110161675,85.84222221679687,96.02666665852864,97.25555554741753,97.32666666531033,97.71333332655165,32.51,41.89,60.94,69.55,85.48,85.57,71.5,46.35,64.11,62.06,63.9,79.97,86.51,87.25,87.32,87.95,88.13
43,33.27777777709961,43.87111110975477,60.92444443495009,71.11555554877387,92.32222222086588,94.233333331977,82.94222222086589,46.81111110636393,68.41777777370876,64.9222222140842,68.13999999186198,84.11777777370877,95.40888888753256,97.07111111111111,97.2311111111111,97.60888888888888,31.82,39.82,61.27,70.52,85.34,85.17,72.46,44.43,65.34,57.51,59.35,79.15,86.61,87.32,87.4,87.99,88.13
44,33.18666666191949,43.91555555352105,61.3377777730306,71.82222221679687,92.51111110161675,94.15333332519532,84.96,48.04222221679687,67.85111110161675,62.47111110975477,67.19555554877387,85.86888888617622,96.07555555419921,97.17999999321832,97.37111110432943,97.79111110432943,32.14,39.27,60.69,69.46,85.42,85.44,81.84,54.51,69.66,70.49,73.22,84.58,86.85,87.2,87.34,87.96,88.13
45,33.29777777438694,44.22222222154405,61.31999999593099,71.70444444173177,92.15333332519532,94.07333333062066,84.48222221950955,48.039999998643665,72.72222221950955,69.00222221815321,71.04222221950955,87.293333331977,96.0088888821072,97.17333332655166,97.24666665988498,97.72666665988498,31.74,40.02,61.44,70.47,85.48,85.15,82.2,41.97,66.63,62.09,67.01,80.01,87.11,87.28,87.44,88.0,88.13
46,33.19333333231608,43.94222222222222,61.328888884819875,71.83777777370877,92.18222221137152,94.02222221815322,85.03555555148654,48.76666666259766,70.67777777506511,65.62444443495009,69.22666666531033,86.95555554877387,95.92444444173177,97.07777777642144,97.18666666531033,97.61555555419922,31.71,39.34,60.61,68.6,85.42,85.57,78.69,52.44,63.01,60.46,63.73,77.86,86.22,87.21,87.38,88.0,88.13
47,33.131111109076606,44.27111110636393,61.21777777574327,71.40666666666667,92.3355555460612,94.17111110161676,84.46666665717231,46.355555550130205,65.53111111111112,60.513333331976995,65.1377777709961,85.15999999457465,95.72222222222223,97.15777777099609,97.24222221544053,97.71555554877388,31.32,39.6,60.69,69.24,85.47,85.4,81.56,49.52,61.69,57.6,61.84,78.53,86.56,87.28,87.41,87.94,88.13
48,33.32888888753255,43.78888888821072,61.066666662597655,71.64222221950955,92.20666666259766,94.05333332519531,84.2866666571723,45.07777777099609,65.1444444390191,62.1044444390191,65.52666665581597,83.27333333062066,95.49999999864366,97.06888888753255,97.25111110432942,97.69111110432942,32.4,41.15,60.97,70.26,85.5,85.28,80.94,50.05,77.25,76.28,77.51,82.24,87.27,87.33,87.39,88.07,88.13
49,33.23555555284288,43.92222221815321,61.215555550808375,71.7044444390191,92.28444444444445,93.91333332383897,86.88222221679688,55.35111111111111,75.07555555284289,69.31333333333333,72.69555555216472,86.29555554877388,95.74888888346354,97.06222222086589,97.14666666531033,97.59111110297309,31.81,39.93,61.13,69.45,85.6,85.73,74.82,41.91,59.32,52.09,57.95,72.41,86.02,87.14,87.41,87.95,88.13
