Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy
-1,0,13134.8017578125,0.98,12917.267578125,1.0
0,9212405760.0,3.6884448528289795,0.98,3.4280176162719727,1.0
10,101336463360.0,1.1411468982696533,0.98,0.9775468111038208,1.0
20,193460520960.0,1.0189882516860962,1.2,0.9580186605453491,1.0
30,285584578560.0,0.9433006644248962,1.96,1.013840913772583,1.49
40,377708636160.0,0.9332227110862732,1.98,1.1057285070419312,1.5
50,469832693760.0,1.103857159614563,1.98,1.2742596864700317,1.52
60,561956751360.0,2.06999135017395,1.92,2.2988576889038086,1.53
70,654080808960.0,2.525380849838257,2.02,2.9046552181243896,1.51
80,746204866560.0,2.8924367427825928,2.34,4.900636672973633,2.13
90,838328924160.0,3.559015989303589,3.06,8.662598609924316,2.18
100,930452981760.0,8.305320739746094,2.82,15.384441375732422,2.44
110,1022577039360.0,4.800840377807617,3.24,4.161744594573975,2.72
120,1114701096960.0,16.714649200439453,3.4,12.42369270324707,2.89
130,1206825154560.0,34.24028396606445,3.16,47.85123062133789,2.69
140,1298949212160.0,10.41989803314209,3.36,5.638509750366211,3.05
150,1391073269760.0,12.569430351257324,3.36,24.043977737426758,3.02
160,1483197327360.0,5.535761833190918,3.72,7.668997287750244,3.12
170,1575321384960.0,2.493790864944458,4.24,11.323969841003418,3.24
180,1667445442560.0,25.49925994873047,3.98,38.79212951660156,3.19
190,1759569500160.0,29.431514739990234,3.82,22.541702270507812,3.79
200,1842481152000.0,39.2734489440918,4.06,53.13570022583008,3.37
