Epoch,sparse_flops,val_set_gradient_magnintude,val_set_Hg_magnitude,val_accuracy,test_set_gradient_magnitude,test_set_Hg_magnitude,test_accuracy
-1,143383408.0,0.8735049366950989,2.8139779715274926e-06,79.2,0.7986893653869629,2.721247483350453e-06,78.81
0,4444885648.0,0.45771437883377075,1.513755137239059e-06,91.5,0.39634475111961365,1.9822582544293255e-06,88.38
10,47459908048.0,0.12427736073732376,2.79107939604728e-06,96.52,0.14662042260169983,2.698679963941686e-06,92.27
20,90474930448.0,0.11601651459932327,2.438660658299341e-06,96.8,0.13827814161777496,2.8953734272363363e-06,92.39
30,133489952848.0,0.10289466381072998,4.058267222717404e-06,97.3,0.13158147037029266,3.1141642011789372e-06,92.46
40,176504975248.0,0.07483673095703125,4.464730864128796e-06,97.26,0.11845465749502182,4.308627922000596e-06,92.59
50,219519997648.0,0.06420643627643585,6.322703484329395e-06,97.64,0.1093735471367836,5.7470688261673786e-06,92.62
60,262535020048.0,0.06877128034830093,5.184115252632182e-06,97.44,0.11368467658758163,5.931082796450937e-06,92.7
70,305550042448.0,0.0661022812128067,4.744611032947432e-06,97.34,0.11757221072912216,6.193136869114824e-06,92.69
80,348565064848.0,0.05631687492132187,8.206401616916992e-06,97.76,0.11346126347780228,7.497454134863801e-06,92.79
90,391580087248.0,0.058623794466257095,6.5778162934293505e-06,97.82,0.11308745294809341,8.632821845822036e-06,92.83
