Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy
-1,0,0.230421245098114,98.06,0.26903486251831055,92.23
0,36240643200.0,0.06361566483974457,99.46,0.1148778572678566,94.2
10,398647075200.0,0.03394380584359169,99.76,0.128559410572052,94.51
20,761053507200.0,0.0162894818931818,99.8,0.11352180689573288,94.69
30,1123459939200.0,0.03211024031043053,99.92,0.13656537234783173,94.7
40,1485866371200.0,0.027134248986840248,99.92,0.13098573684692383,94.72
50,1848272803200.0,0.02656077966094017,99.88,0.13095055520534515,94.8
60,2210679235200.0,0.030946584418416023,99.92,0.12435249239206314,94.74
70,2573085667200.0,0.0163576640188694,99.88,0.13555306196212769,94.75
80,2935492099200.0,0.022476963698863983,99.9,0.13006749749183655,94.78
90,3297898531200.0,0.012861475348472595,99.86,0.13093186914920807,94.73
100,3660304963200.0,0.01845652237534523,99.92,0.1396152228116989,94.77
101,3660304963200.0,0.023304862901568413,99.9,0.13961514830589294,94.77
