Epoch,sparse_flops,val_set_gradient_magnintude,val_set_Hg_magnitude,val_accuracy,test_set_gradient_magnitude,test_set_Hg_magnitude,test_accuracy
-1,158193376.0,0.6095810532569885,1.2628024705918506e-06,66.34,0.5877958536148071,1.5594326896462007e-06,67.15
0,4903994656.0,0.49001285433769226,1.2542620879685273e-06,76.9,0.4722408354282379,1.350189791082812e-06,76.02
10,52362007456.0,0.2196270078420639,7.698875492678781e-07,91.28,0.22824497520923615,1.068881942956068e-06,87.41
20,99820020256.0,0.21039998531341553,1.0740408242781996e-06,91.36,0.2224402129650116,1.14545184715098e-06,87.54
30,147278033056.0,0.20297834277153015,1.2223786143295001e-06,90.86,0.21346400678157806,1.340284939033154e-06,87.49
40,194736045856.0,0.16945885121822357,1.2515698699644418e-06,91.12,0.18119287490844727,2.042830828941078e-06,87.64
50,242194058656.0,0.14480382204055786,2.5843839921435574e-06,91.12,0.1580859273672104,2.9315860956558026e-06,87.67
60,289652071456.0,0.1414118856191635,2.377357304794714e-06,91.18,0.15677648782730103,3.124855311398278e-06,87.64
70,337110084256.0,0.1346786916255951,2.6840555165108526e-06,91.42,0.15345065295696259,3.4033062092930777e-06,87.78
80,384568097056.0,0.1252688616514206,3.5663811104313936e-06,91.4,0.14414082467556,4.623670520231826e-06,88.19
90,432026109856.0,0.11022768169641495,5.020293428970035e-06,91.8,0.13068950176239014,5.879249783902196e-06,88.56
