Epoch,sparse_flops,val_set_gradient_magnintude,val_set_Hg_magnitude,val_accuracy,test_set_gradient_magnitude,test_set_Hg_magnitude,test_accuracy
-1,152948272.0,0.4827513098716736,1.303546468989225e-06,82.28,0.4762493371963501,1.5540575759587227e-06,80.05
0,4741396432.0,0.41233590245246887,1.4793029095017118e-06,86.9,0.40708673000335693,1.5427066273332457e-06,83.94
10,50625878032.0,0.1964874416589737,7.16251179255778e-07,94.46,0.20243604481220245,9.806108209886588e-07,90.08
20,96510359632.0,0.1838129162788391,1.0388838518338162e-06,94.42,0.19428792595863342,1.0442028042234597e-06,90.1
30,142394841232.0,0.17032767832279205,1.012346501738648e-06,94.9,0.1879606992006302,1.0906256875387044e-06,90.25
40,188279322832.0,0.1349073201417923,1.7997026589000598e-06,94.8,0.1646852046251297,1.705446493360796e-06,90.27
50,234163804432.0,0.11230745166540146,2.876347480196273e-06,95.04,0.15206803381443024,2.4740638764342293e-06,90.44
60,280048286032.0,0.11264162510633469,3.6995013488194672e-06,94.62,0.1468556672334671,2.659080337252817e-06,90.41
70,325932767632.0,0.10731238126754761,3.263546204834711e-06,95.3,0.14560355246067047,2.8499457584985066e-06,90.48
80,371817249232.0,0.09584153443574905,4.167839051660849e-06,95.0,0.13663101196289062,4.092939434485743e-06,90.61
90,417701730832.0,0.08266359567642212,7.408012152154697e-06,95.3,0.1301843523979187,5.1793754209938925e-06,90.7
