Epoch,sparse_flops,val_set_gradient_magnintude,val_set_Hg_magnitude,val_accuracy,test_set_gradient_magnitude,test_set_Hg_magnitude,test_accuracy
-1,166589360.0,0.5480823516845703,8.953111318987794e-07,39.78,0.5294322967529297,9.040843451657565e-07,41.64
0,5164270160.0,0.49189719557762146,7.594902626806288e-07,45.0,0.47483476996421814,8.864512892614584e-07,46.93
10,55141078160.0,0.22347354888916016,8.180605846064282e-07,75.76,0.22688181698322296,8.165465033016517e-07,75.54
20,105117886160.0,0.2249981313943863,7.87519866207731e-07,76.1,0.22472630441188812,8.630725574221287e-07,75.74
30,155094694160.0,0.22399495542049408,7.817333766979573e-07,77.38,0.2228580266237259,9.679389449956943e-07,76.28
40,205071502160.0,0.20368173718452454,9.643413250159938e-07,78.08,0.2179466336965561,1.6789365417935187e-06,76.77
50,255048310160.0,0.19316153228282928,1.877745035017142e-06,77.88,0.21439716219902039,2.693353053473402e-06,77.13
60,305025118160.0,0.1939106583595276,1.3361483297558152e-06,78.16,0.21279948949813843,2.901998641391401e-06,77.14
70,355001926160.0,0.18799848854541779,2.6731836442195345e-06,78.4,0.2154044806957245,3.276911684224615e-06,77.31
80,404978734160.0,0.1729847937822342,5.036455604567891e-06,78.7,0.2090912163257599,4.8645815695635974e-06,77.66
90,454955542160.0,0.1553548276424408,4.893277036899235e-06,79.76,0.21716924011707306,6.503003532998264e-06,77.95
