Epoch,sparse_flops,val_set_gradient_magnintude,val_set_Hg_magnitude,val_accuracy,test_set_gradient_magnitude,test_set_Hg_magnitude,test_accuracy
-1,94634464.0,0.6742533445358276,1.0043906968348892e-06,38.76,0.65057772397995,1.1128726100650965e-06,42.54
0,2933668384.0,0.5241414904594421,8.776851245784201e-07,50.68,0.5154770016670227,9.802409977055504e-07,53.01
10,31324007584.0,0.23358480632305145,6.814742619098979e-07,82.2,0.24116015434265137,7.139889817153744e-07,80.79
20,59714346784.0,0.22752346098423004,6.553595994773787e-07,82.64,0.23780269920825958,7.552484930783976e-07,81.35
30,88104685984.0,0.2225600630044937,8.592432436671515e-07,83.54,0.2325759381055832,8.021690973691875e-07,81.87
40,116495025184.0,0.2078363448381424,1.4218682053979137e-06,84.9,0.2203843593597412,1.1825367209894466e-06,82.93
50,144885364384.0,0.184221550822258,1.8964345827043871e-06,84.42,0.20532290637493134,1.6911526472540572e-06,83.32
60,173275703584.0,0.17978382110595703,1.8636275171957095e-06,85.14,0.20321372151374817,1.808414936022018e-06,83.36
70,201666042784.0,0.17221364378929138,2.1600012587441597e-06,85.36,0.19978755712509155,2.0429176856850972e-06,83.45
80,230056381984.0,0.15300291776657104,3.2707057471270673e-06,85.28,0.18396824598312378,3.032574568351265e-06,83.71
90,258446721184.0,0.13370327651500702,3.4153454180341214e-06,86.24,0.17706350982189178,3.962862137996126e-06,84.2
