layer_names,pr
conv1,0.0
layer1.0.conv1,0.22290039
layer1.0.conv2,0.48721653
layer1.0.shortcut.0,0.39453125
layer2.0.conv1,0.11175537
layer2.0.conv2,0.25969443
layer2.0.shortcut.0,0.27700806
layer3.0.conv1,0.39657593
layer3.0.conv2,0.89193344
layer3.0.shortcut.0,0.6231308
linear,0.0
