Name,Dense Accuracy,Pruned Accuracy
resnet_small_normal_small_imagenet_1719229853.302319_rf_level_3_recording_200_ffcv_test_acc_58.2.pth,55.58,53.87
resnet_small_normal_small_imagenet_1719230138.7370658_rf_level_3_recording_200_ffcv_test_acc_58.36.pth,54.96,52.69
resnet_small_normal_small_imagenet_1719229847.9459121_rf_level_3_recording_200_ffcv_test_acc_58.53.pth,54.99,51.27
resnet_small_normal_small_imagenet_1719229867.3507543_rf_level_3_recording_200_ffcv_test_acc_58.47.pth,54.99,52.67
resnet_small_normal_small_imagenet_1718140000.683652_rf_level_3_recording_200_ffcv_test_acc_58.63.pth,55.56,52.49
