layer_names,pr
conv1,0.0
layer1.0.conv1,0.27929688
layer1.0.conv2,0.818712
layer1.0.shortcut.0,0.27648926
layer2.0.conv1,0.29684448
layer2.0.conv2,0.65456134
layer2.0.shortcut.0,0.57927704
layer3.0.conv1,0.36318207
layer3.0.conv2,0.8823365
layer3.0.shortcut.0,0.80410194
linear,0.0
