Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy
-1,6761405440.0,70.3004379272461,10.38,70.28536987304688,10.78
0,27045621760.0,8.192937850952148,52.0,9.473122596740723,51.83
10,229887784960.0,5.390098571777344,82.6,6.866455554962158,79.92
20,432729948160.0,4.090386867523193,88.88,6.469715118408203,84.52
30,635572111360.0,7.537460803985596,91.24,9.044473648071289,86.48
40,838414274560.0,5.344520568847656,92.76,5.970427989959717,87.69
50,1041256437760.0,3.835933208465576,94.58,5.263027667999268,88.37
60,1244098600960.0,3.0390608310699463,95.24,4.274738311767578,88.67
70,1446940764160.0,5.605370044708252,95.32,7.59678840637207,88.84
80,1649782927360.0,5.017099857330322,96.3,9.814793586730957,88.89
90,1852625090560.0,3.8296003341674805,96.62,8.2335205078125,89.45
100,2055467253760.0,2.876180410385132,97.34,4.985689640045166,89.64
110,2258309416960.0,4.290241718292236,97.58,10.558785438537598,89.45
120,2461151580160.0,3.3000569343566895,97.84,5.756444454193115,89.79
130,2663993743360.0,2.529010772705078,98.28,7.598547458648682,89.91
140,2866835906560.0,3.702096939086914,98.46,6.168962001800537,89.98
150,3069678069760.0,3.465252637863159,98.54,8.20525074005127,89.64
160,3272520232960.0,2.828511953353882,99.06,6.46676778793335,90.06
170,3475362396160.0,2.321552038192749,98.94,8.260540962219238,89.87
180,3678204559360.0,2.587136745452881,99.28,7.921180248260498,89.97
190,3881046722560.0,2.5770857334136963,99.14,7.223844051361084,90.0
200,4063604669440.0,2.0847690105438232,99.32,7.193650245666504,90.06
