Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy
-1,208473700.0,1.8616312742233276,73.72,2.1316115856170654,53.83
0,25225317700.0,0.4166303873062134,96.4,0.5100973844528198,70.18
10,275393757700.0,0.13259471952915192,98.4,0.31623131036758423,72.0
20,525562197700.0,0.10100603103637695,98.6,0.3192972242832184,72.28
30,775730637700.0,0.07891774922609329,98.56,0.3197039067745209,72.28
40,1025899077700.0,0.0720047652721405,98.94,0.34453725814819336,72.41
50,1276067517700.0,0.06444244831800461,99.04,0.34882867336273193,72.58
60,1526235957700.0,0.06026199460029602,99.06,0.3494819700717926,72.46
70,1776404397700.0,0.051794759929180145,99.14,0.3555316627025604,72.6
80,2026572837700.0,0.0486004538834095,98.86,0.37533894181251526,72.56
90,2276741277700.0,0.0617743656039238,99.22,0.36954012513160706,72.52
100,2526909717700.0,0.058452121913433075,99.3,0.3730933368206024,72.57
101,2526909717700.0,0.05779619142413139,99.08,0.3730933666229248,72.57
